,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,mag_vr,mag_err,star_num,abs_mag
10,572414_094,156.0,9,20,36.1708,-7,14,2.912,206,191,170,240,2018-04-18T13:30:45.465,2018,4,18,22,30,45.46536,0.3432,90.32824699999999,87.906064,39.171275,73.819547,26.381024,60,109,234.56004700000003,26.927944,193357.04,233.87389900000002,25.168036999999998,199671.2148,2018-04-18T13:29:58.001952,2018,4,18,13,29,58.001952,140.102683043703,-7.34101711898748,140.19611082206498,-7.13314102491856,235.15683901910302,28.528983544743,235.23758342764,28.7452716511654,235.197211223372,28.637127597954198,233.028630328714,23.0,238.876791623601,38.0,235.22256517814998,28.6272426634869,0.0272127718608793,0.0253539547788648,-0.00988493446733685,0.8281403833583779,233.092765716542,23.0,238.692547175082,38.0,234.559256038592,26.928252377992898,233.898547112312,25.1584272575722,235.180638535248,28.5197046507992,235.26449182105202,28.734780676174502,0.0,1000022,58226.563025999996,2018,4,18,13,30,45.46536,0.3432,298.86630499999995,48.372034,38.495584,77.941542,39.171275,73.819547,4.268184,26.381024,23.668398,-26.332036,20.283082999999998,90.32824699999999,87.906064,4.6172379999999995,3.242025,252.37000299999997,3.454279,1.081862,0.164711,0.903667,28.219158,45.790569,107.007001,1.125273,30.62544,323.597917,66.51893199999999,28.219158,1.050685,0.700237,0.5700109999999999,0.260246,0.417282,0.037606,0.016397,0.015106999999999999,0.976144,19.257247,0.058721,0.417282,1.050685,0.700237,-0.207946,1.100618,63.532489,5.09999148093408,0.41187992457503003,90.32824699999999,-1.60707040611239,-5.05694032407514,87.906064,74.3636014445362,189.66841550386502,1579028.86361711,9.387146040001534,0.3232117603409176,12,7.964906168508973
11,572421_095,156.0,9,16,20.4541,-9,37,14.708,230,178,190,280,2018-04-18T13:30:45.465,2018,4,18,22,30,45.46536,0.3432,90.32824699999999,87.906064,39.171275,73.819547,26.381024,60,109,234.56004700000003,26.927944,193357.04,233.87389900000002,25.168036999999998,199671.2148,2018-04-18T13:29:58.001952,2018,4,18,13,29,58.001952,139.031168044102,-9.73958040561109,139.152579075481,-9.47240569842354,234.235903458431,26.0377922278572,234.33547718128898,26.316588083506698,234.28569031986,26.177190155681895,233.028630328714,23.0,238.876791623601,38.0,234.269765648527,26.1833988254502,0.017092183516343,-0.015924671333039,0.0062086697682382,1.64517525483054,233.150936536337,23.0,238.508282467429,38.0,234.55458712861198,26.9300726805682,233.918986506679,25.150458399237102,234.216019389922,26.045544577179697,234.323511907132,26.3212530737206,0.0,1000022,58226.563025999996,2018,4,18,13,30,45.46536,0.3432,298.86630499999995,48.372034,38.495584,77.941542,39.171275,73.819547,4.268184,26.381024,23.668398,-26.332036,20.283082999999998,90.32824699999999,87.906064,4.6172379999999995,3.242025,252.37000299999997,3.454279,1.081862,0.164711,0.903667,28.219158,45.790569,107.007001,1.125273,30.62544,323.597917,66.51893199999999,28.219158,1.050685,0.700237,0.5700109999999999,0.260246,0.417282,0.037606,0.016397,0.015106999999999999,0.976144,19.257247,0.058721,0.417282,1.050685,0.700237,-0.207946,1.100618,63.532489,5.09999148093408,0.41187992457503003,90.32824699999999,-1.60707040611239,-5.05694032407514,87.906064,74.3636014445362,106.492317633601,886570.612456608,10.20656688042164,0.5172780006005023,8,8.78432700892908
12,572514_006,81.5,9,20,48.3046,-7,16,10.628,244,218,15,490,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,139.896158188216,-7.22437510209752,140.52882425406202,-7.31826556598635,235.03730826281299,28.6545534565143,235.637526827377,28.301963696364798,235.33741754509498,28.4782585764396,226.0,33.5788592513715,242.0,24.748865989181198,235.315215618709,28.438028554555697,0.0459497573009963,-0.0222019263858328,-0.0402300218838931,1.5383036798220602,226.0,33.9633901718433,242.0,24.564420370759397,232.289373178597,30.268788386006797,235.370156419168,28.4590265958936,235.010591642756,28.606142783003897,235.619839594663,28.269914326107397,55.4544920810451,1000023,58226.563238999996,2018,4,18,13,31,3.8172,0.3276,221.774427,-11.649049,136.642728,57.911730000000006,136.083626,56.473089,1.6852470000000002,34.594336,32.528636,1.599859,44.372592,102.749501,96.47501,91.672962,2.854702,347.685092,4.0573559999999995,2.639714,0.8933979999999999,0.2814,28.219365000000003,6.436381,301.695279,4.288794,37.646173,222.909103,4.258583,28.219365000000003,0.029352,0.03146,0.019566999999999998,0.023466,0.021159,0.016758000000000002,0.000594,0.000584,0.048482,0.133864,0.040844,0.021159,0.029352,0.03146,1.29239,0.07850800000000001,-40.087073,-0.149581945064188,5.12144232613155,102.749501,6.685783045125261,-1.4595588488109699,96.47501,56.5244264994571,8250.9746950765,136071024.893606,4.679297899474181,0.7294087609355481,12,3.18897508838419
13,572514_006,81.5,9,20,48.3046,-7,16,10.628,244,218,15,490,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,139.896158188216,-7.22437510209752,140.52882425406202,-7.31826556598635,235.03730826281299,28.6545534565143,235.637526827377,28.301963696364798,235.33741754509498,28.4782585764396,226.0,34.2955566679634,242.0,24.3087609689914,235.33252959536,28.470427516496397,0.009231335355413909,-0.0048879497349219,-0.00783105994313615,1.53987516740724,226.0,33.9633901718433,242.0,24.564420370759397,236.375871933374,27.8682334867374,237.310234146916,27.3193558474653,235.037372834747,28.6546569082098,235.62768635597303,28.286198124783102,0.0,1000024,58226.563244000004,2018,4,18,13,31,4.25088,0.09984,221.831871,-10.039027,135.480346,56.631474,134.89774,55.098994999999995,1.805066,33.057663,30.897125,-3.129645,27.909190000000002,94.4497,92.500277,337.765498,5.797999,332.608383,7.546900999999999,2.2187580000000002,0.862052,0.306073,28.219371000000002,8.071222,300.107368,3.30495,36.797841999999996,222.48207999999997,5.812424,28.219371000000002,0.18671400000000002,0.250318,0.015643999999999998,0.26557600000000003,0.18726600000000002,0.095269,0.005094,0.005181,0.285071,1.146803,0.213069,0.18726600000000002,0.18671400000000002,0.250318,1.296977,0.107221,-41.656791,8.87739488431984,-3.62903528699441,94.4497,10.880942018345198,-5.638125029337139,92.500277,55.5088367783255,8250.9746950765,135412507.566672,4.684565088235602,0.7294087609355482,12,3.2402398658909473
14,572524_007,81.5,9,16,27.4297,-7,5,56.17,247,91,15,490,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,138.805229382197,-7.0518830847694804,139.43810820592,-7.14788256129578,236.075860671996,28.050804990299696,236.670293629432,27.6937172200331,236.373077150714,27.872261105166398,226.0,33.5788592513715,242.0,24.748865989181198,236.365445868942,27.858433177474105,0.01579392433024,-0.00763128177209182,-0.0138279276923292,2.10089077658215,226.0,34.1035760822618,242.0,24.4920559725651,232.31284679274899,30.3113227136407,235.37666733608398,28.4708244158424,236.062087935039,28.0258487094991,236.66880380284599,27.6910176454491,0.0,1000023,58226.563238999996,2018,4,18,13,31,3.8172,0.3276,221.774427,-11.649049,136.642728,57.911730000000006,136.083626,56.473089,1.6852470000000002,34.594336,32.528636,1.599859,44.372592,102.749501,96.47501,91.672962,2.854702,347.685092,4.0573559999999995,2.639714,0.8933979999999999,0.2814,28.219365000000003,6.436381,301.695279,4.288794,37.646173,222.909103,4.258583,28.219365000000003,0.029352,0.03146,0.019566999999999998,0.023466,0.021159,0.016758000000000002,0.000594,0.000584,0.048482,0.133864,0.040844,0.021159,0.029352,0.03146,1.29239,0.07850800000000001,-40.087073,-0.149581945064188,5.12144232613155,102.749501,6.685783045125261,-1.4595588488109699,96.47501,56.5244264994571,42651.7766729317,703392166.368196,2.5500639053315743,0.16684944943907234,8,1.0597410942415824
15,572524_007,81.5,9,16,27.4297,-7,5,56.17,247,91,15,490,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,138.805229382197,-7.0518830847694804,139.43810820592,-7.14788256129578,236.075860671996,28.050804990299696,236.670293629432,27.6937172200331,236.373077150714,27.872261105166398,226.0,34.2955566679634,242.0,24.3087609689914,236.350026661148,27.835331558976,0.0435329352453069,-0.0230504895661738,-0.0369295461904393,0.9772880706470071,226.0,34.1035760822618,242.0,24.4920559725651,236.376938166682,27.8699417156277,237.305665626236,27.312036549757103,236.055941459087,28.0188921109183,236.644111863209,27.6517710070337,54.1723335194176,1000024,58226.563244000004,2018,4,18,13,31,4.25088,0.09984,221.831871,-10.039027,135.480346,56.631474,134.89774,55.098994999999995,1.805066,33.057663,30.897125,-3.129645,27.909190000000002,94.4497,92.500277,337.765498,5.797999,332.608383,7.546900999999999,2.2187580000000002,0.862052,0.306073,28.219371000000002,8.071222,300.107368,3.30495,36.797841999999996,222.48207999999997,5.812424,28.219371000000002,0.18671400000000002,0.250318,0.015643999999999998,0.26557600000000003,0.18726600000000002,0.095269,0.005094,0.005181,0.285071,1.146803,0.213069,0.18726600000000002,0.18671400000000002,0.250318,1.296977,0.107221,-41.656791,8.87739488431984,-3.62903528699441,94.4497,10.880942018345198,-5.638125029337139,92.500277,55.5088367783255,42651.7766729317,699988091.6980339,2.5553310940929967,0.16684944943907248,8,1.1110058717483433
16,572534_007,79.0,9,13,24.3132,-6,58,40.152,491,2,485,498,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,138.343313706807,-6.97622900222152,138.360628820424,-6.9796754731378305,237.08897550251498,27.444340856153804,237.105728895196,27.435056900896303,237.09735219885502,27.4396988785251,226.0,33.5788592513715,242.0,24.748865989181198,237.103618929088,27.4510542307604,0.0129698084874463,0.00626673023296576,0.0113553522353236,0.100003062245755,226.0,33.589338133655,242.0,24.7228782503479,232.21975406469898,30.142638139987003,235.343870909851,28.411397097592896,237.095234156255,27.4556815737368,237.112003701921,27.4464268877839,0.0,1000023,58226.563238999996,2018,4,18,13,31,3.8172,0.3276,221.774427,-11.649049,136.642728,57.911730000000006,136.083626,56.473089,1.6852470000000002,34.594336,32.528636,1.599859,44.372592,102.749501,96.47501,91.672962,2.854702,347.685092,4.0573559999999995,2.639714,0.8933979999999999,0.2814,28.219365000000003,6.436381,301.695279,4.288794,37.646173,222.909103,4.258583,28.219365000000003,0.029352,0.03146,0.019566999999999998,0.023466,0.021159,0.016758000000000002,0.000594,0.000584,0.048482,0.133864,0.040844,0.021159,0.029352,0.03146,1.29239,0.07850800000000001,-40.087073,-0.149581945064188,5.12144232613155,102.749501,6.685783045125261,-1.4595588488109699,96.47501,56.5244264994571,0.0,0.0,0.0,,7,0.0
17,572534_007,79.0,9,13,24.3132,-6,58,40.152,491,2,485,498,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018,4,18,13,31,0.88726,138.343313706807,-6.97622900222152,138.360628820424,-6.9796754731378305,237.08897550251498,27.444340856153804,237.105728895196,27.435056900896303,237.09735219885502,27.4396988785251,226.0,34.2955566679634,242.0,24.3087609689914,237.06553737267,27.388727852951497,0.0600851779829535,-0.0318148261856663,-0.0509710255735456,2.97817578498546,226.0,33.589338133655,242.0,24.7228782503479,236.36255095356097,27.8468917387503,237.31133498477,27.3211195168353,237.057424139086,27.393791928342498,237.073650606253,27.3836637775605,100.0,1000024,58226.563244000004,2018,4,18,13,31,4.25088,0.09984,221.831871,-10.039027,135.480346,56.631474,134.89774,55.098994999999995,1.805066,33.057663,30.897125,-3.129645,27.909190000000002,94.4497,92.500277,337.765498,5.797999,332.608383,7.546900999999999,2.2187580000000002,0.862052,0.306073,28.219371000000002,8.071222,300.107368,3.30495,36.797841999999996,222.48207999999997,5.812424,28.219371000000002,0.18671400000000002,0.250318,0.015643999999999998,0.26557600000000003,0.18726600000000002,0.095269,0.005094,0.005181,0.285071,1.146803,0.213069,0.18726600000000002,0.18671400000000002,0.250318,1.296977,0.107221,-41.656791,8.87739488431984,-3.62903528699441,94.4497,10.880942018345198,-5.638125029337139,92.500277,55.5088367783255,0.0,0.0,0.0,,7,0.0
18,572622_107,118.5,9,23,45.2415,-8,53,33.524,393,236,320,460,2018-04-18T13:33:10.308,2018,4,18,22,33,10.30824,0.38688,94.46986,90.779461,67.774863,71.948769,30.181017999999998,64,122,233.419423,28.330595000000002,193373.2813,234.34486800000002,25.890725,201041.678,2018-04-18T13:32:16.602614,2018,4,18,13,32,16.602614000000003,140.840652334154,-8.945016550035609,141.028186656461,-8.844466040697721,233.73125781382998,27.6367188801052,233.81272468874198,27.438677189540897,233.771991251286,27.537698034823,229.75180853274298,38.0,235.441322728172,23.0,233.72668739865298,27.5205142406455,0.0484532955094403,-0.0453038526329692,-0.0171837941775195,1.58863206518383,229.46819520176,38.0,235.63862891297995,23.0,233.4422600991,28.3392571333009,234.435372374627,25.9250533949459,233.688729398379,27.6205878118774,233.764645398927,27.4204406694136,100.0,1000027,58226.564703,2018,4,18,13,33,10.30824,0.38688,275.640253,26.929083000000002,67.483526,74.825521,67.774863,71.948769,3.0869240000000002,30.181017999999998,27.696371000000003,-14.627099,32.138828000000004,94.46986,90.779461,48.857698,3.453129,265.644202,3.7940080000000003,0.801955,0.330631,0.536804,28.220796999999997,58.5427,330.813881,0.718167,25.582027,277.869967,50.212037,28.220796999999997,0.32859499999999997,0.297681,0.23205900000000002,0.142787,0.23219499999999998,0.008419,0.00993,0.013600999999999999,0.583205,2.874148,0.011309999999999999,0.23219499999999998,0.32859499999999997,0.297681,0.253637,0.851267,-92.852298,3.7505101831466097,4.29288826248324,94.46986,-0.457220096402718,-6.00264160192436,90.779461,71.6438816204235,546.507506431431,5575711.15905208,8.28615494595961,0.233778679612202,14,6.84172039349666
19,572631_108,119.0,9,18,35.7331,-9,35,12.615,250,158,50,470,2018-04-18T13:33:10.308,2018,4,18,22,33,10.30824,0.38688,94.46986,90.779461,67.774863,71.948769,30.181017999999998,64,122,233.419423,28.330595000000002,193373.2813,234.34486800000002,25.890725,201041.678,2018-04-18T13:32:16.602614,2018,4,18,13,32,16.602614000000003,139.379281529233,-9.73133694839212,139.945203865325,-9.42763244802283,234.193714106934,26.4905204969311,234.43032549292198,25.891725046012397,234.312019799928,26.1911227714718,229.75180853274298,38.0,235.441322728172,23.0,234.241126241144,26.164232777534,0.0758219523029973,-0.0708935587840358,-0.026889993937753997,0.789451834236359,229.64579395651,38.0,235.572977912846,23.0,233.460465374607,28.3461624115294,234.419530333441,25.919044493731604,234.12696774641003,26.465203539218003,234.355284735878,25.86326201585,95.43759932088741,1000027,58226.564703,2018,4,18,13,33,10.30824,0.38688,275.640253,26.929083000000002,67.483526,74.825521,67.774863,71.948769,3.0869240000000002,30.181017999999998,27.696371000000003,-14.627099,32.138828000000004,94.46986,90.779461,48.857698,3.453129,265.644202,3.7940080000000003,0.801955,0.330631,0.536804,28.220796999999997,58.5427,330.813881,0.718167,25.582027,277.869967,50.212037,28.220796999999997,0.32859499999999997,0.297681,0.23205900000000002,0.142787,0.23219499999999998,0.008419,0.00993,0.013600999999999999,0.583205,2.874148,0.011309999999999999,0.23219499999999998,0.32859499999999997,0.297681,0.253637,0.851267,-92.852298,3.7505101831466097,4.29288826248324,94.46986,-0.457220096402718,-6.00264160192436,90.779461,71.6438816204235,447.33353995443,4563894.5141463,,,15,
20,573712_037,82.0,9,33,53.464,-8,52,39.994,250,224,20,470,2018-04-18T13:44:19.598,2018,4,18,22,44,19.59816,0.36816,97.499521,94.2101,107.83051499999999,73.270397,31.743431,62,115,231.94960899999998,28.453614,198713.7292,234.90375699999998,26.749370000000003,202662.4683,2018-04-18T13:44:01.341734,2018,4,18,13,44,1.341734,143.165124234334,-8.835060798170439,143.766871308331,-8.9185589750184,233.847682270424,27.4465494643169,234.40964067156602,27.1133910614115,234.12866147099498,27.2799702628642,226.0,31.8859354140239,241.40294014910302,23.0,234.092541268967,27.2173592619865,0.0722828224783323,-0.036120202027746004,-0.0626110008777125,0.681095568832985,226.0,32.0990669574444,241.347945826063,23.0,232.000425699651,28.541700008599896,234.934313783045,26.8023373330345,233.809621771081,27.3805751390366,234.375460766853,27.0541433849364,100.0,1000035,58226.572449,2018,4,18,13,44,19.59816,0.36816,256.729919,-6.176908999999999,108.056076,75.912837,107.83051499999999,73.270397,2.8363389999999997,31.743431,29.36082,-15.422695000000001,26.883506,97.499521,94.2101,124.644046,2.53931,277.716694,4.325981,0.693131,0.869983,0.090119,28.22837,43.891379,343.046224,0.577063,21.963885,256.221565,16.627595,28.22837,0.25822399999999995,0.24837199999999998,0.14944200000000002,0.15246400000000002,0.27054,0.005297,0.004288,0.0027530000000000002,1.2358559999999998,0.47325900000000004,0.0066159999999999995,0.27054,0.25822399999999995,0.24837199999999998,0.710041,0.294058,-45.868932,-2.4580598937497,3.55730690085728,97.499521,0.956931140215615,-7.0621177871059295,94.2101,73.57012249027319,239.33774918390597,3353643.16007427,8.755826452127028,0.19397784437045693,14,7.294824331246103
21,573834_083,29.5,9,32,32.4575,-6,59,23.201,409,16,402,420,2018-04-18T13:45:58.178,2018,4,18,22,45,58.17768,0.35568,96.354237,90.809676,134.006757,58.421123,31.772126,54,111,231.89401,27.839161999999998,200151.6481,234.925027,26.246584999999996,198737.2725,2018-04-18T13:45:16.625684,2018,4,18,13,45,16.625684,143.125965276235,-6.97339476947616,143.14980193159099,-7.01553305947851,236.064869366182,28.2398353492532,236.117047809392,28.254756642721098,236.09095858778701,28.247295995987102,226.0,30.936031718569698,241.103977422457,23.0,235.014915879155,26.199354990568,2.31342392839614,-1.07604270863126,-2.04794100541918,43.6773931696747,226.0,25.361618593646803,242.0,29.9370846443476,231.404256490074,26.907055599872603,235.955971370994,28.2086941567551,234.997542894188,26.208483219238502,235.032288864123,26.190226761897502,0.0,1000038,58226.57359,2018,4,18,13,45,58.17768,0.35568,228.39866800000001,-12.516152,134.581186,60.265494,134.006757,58.421123,2.108422,31.772126,29.514831,-35.816987,11.501369,96.354237,90.809676,155.186378,2.645874,297.236943,3.519912,1.337161,0.8264520000000001,0.232062,28.229485999999998,8.079578999999999,314.366926,1.546235,33.060143,229.39077000000003,5.250975,28.229485999999998,0.35030300000000003,0.400179,0.15296300000000002,0.337508,0.30931,0.047854,0.006445,0.007529000000000001,0.623282,1.517258,0.083064,0.30931,0.35030300000000003,0.400179,1.183906,0.095921,-42.844798,-4.04164244650144,1.8686671694541397,96.354237,2.5564766512692403,-4.96648625872146,90.809676,59.731161877302,214.469356286595,3122895.84799869,8.113740314786952,0.33062593453686867,7,6.659032809373137
22,574216_031,80.0,9,41,27.4633,-5,23,52.525,446,17,376,493,2018-04-18T13:49:43.170,2018,4,18,22,49,43.17024,0.2652,103.879729,98.480951,136.553764,56.657164,36.64609,37,83,235.003544,30.912589,197018.6837,237.71737400000004,29.379542999999998,195263.5896,2018-04-18T13:49:28.137517,2018,4,18,13,49,28.137517,145.27151719372299,-5.38163169958616,145.426805164845,-5.40886013380471,236.285868775461,30.247321814115,236.43868499882598,30.1624664537353,236.36227688714402,30.204894133925098,226.0,35.9987023950998,242.0,26.9602821550702,236.336644368752,30.159518915317395,0.0521146472959381,-0.0256325183912622,-0.0453752186077558,0.419745589396046,226.0,35.9588299416085,242.0,27.0743951860428,235.023659471511,30.9481978271658,237.74872067936698,29.435033545533198,236.26055116940398,30.2025040598875,236.412737568101,30.1165337707472,100.0,1000040,58226.57619400001,2018,4,18,13,49,43.17024,0.2652,226.158429,-11.874247,137.084324,57.924862,136.553764,56.657164,1.497421,36.64609,34.691278000000004,-1.482691,24.388552999999998,103.879729,98.480951,17.511865,4.8310379999999995,348.330775,8.41522,2.418079,0.9128700000000001,0.21068800000000001,28.232032,9.799702,310.978972,3.760154,37.238535999999996,227.09942599999997,5.275529,28.232032,0.167231,0.178065,0.113749,0.13408399999999998,0.11470599999999999,0.07949099999999999,0.002367,0.0030440000000000003,0.344407,0.769659,0.185506,0.11470599999999999,0.167231,0.178065,1.221907,0.096675,-38.159936,8.37279912878172,2.64183978582342,103.879729,14.268012701919698,-2.94677189711179,98.480951,56.3914510488593,3080.82185683742,54769947.198914,4.973486473825127,0.2342707288703367,6,3.476756423545213
23,574413_083,124.5,9,46,14.5861,-7,53,5.086,124,83,22,220,2018-04-18T13:52:28.312,2018,4,18,22,52,28.311840000000004,0.33696,95.136147,91.56806999999999,63.560103000000005,70.90988,32.247288,51,100,233.986306,28.324440000000003,194747.3779,234.562275,26.044798999999998,201709.7815,2018-04-18T13:51:46.728779,2018,4,18,13,51,46.728778999999996,146.424631951736,-7.97726951659348,146.68886219745002,-7.79743070278342,233.867392969511,28.927104848009996,233.955506238426,28.619079298832197,233.911449603969,28.7730920734211,231.541700635541,38.0,235.331567110131,23.0,233.875260721437,28.763948671243895,0.0373260903688937,-0.0361888825311496,-0.00914340217716969,1.7841431591318997,231.272015889591,38.0,235.562890582468,23.0,234.03618524407003,28.3370423783253,234.68316333106003,26.0753423755368,233.836039523375,28.919183156385003,233.91448191950002,28.6087141861027,0.0,1000044,58226.57810499999,2018,4,18,13,52,28.311840000000004,0.33696,281.468073,31.192525,63.237387,73.331049,63.560103000000005,70.90988,2.621513,32.247288,29.925326000000002,-22.515019,19.503277999999998,95.136147,91.56806999999999,27.896143,2.976021,269.080871,4.176755,0.876625,0.181062,0.717902,28.233901,62.902824,329.252282,0.8207690000000001,27.345106,286.803777,53.962554000000004,28.233901,0.962081,0.857676,0.6987180000000001,0.41396000000000005,0.651403,0.034395999999999996,0.03653,0.060239999999999995,1.607979,17.310185999999998,0.048362999999999996,0.651403,0.962081,0.857676,0.134571,0.908267,-114.317558,4.37121644315524,2.31406323177215,95.136147,-0.10726694064520402,-6.68612977259961,91.56806999999999,70.4586478382413,277.853729272812,2932697.12871666,8.882106233581592,0.14911848063859914,4,7.434051421817186
24,574422_084,124.5,9,41,40.952,-8,39,21.092,90,60,22,156,2018-04-18T13:52:28.312,2018,4,18,22,52,28.311840000000004,0.33696,95.136147,91.56806999999999,63.560103000000005,70.90988,32.247288,51,100,233.986306,28.324440000000003,194747.3779,234.562275,26.044798999999998,201709.7815,2018-04-18T13:51:46.728779,2018,4,18,13,51,46.728778999999996,145.329831817133,-8.717750756082,145.508732124763,-8.59585601774864,234.25807903868198,27.554732161806697,234.315218318478,27.346003957778102,234.28664867857998,27.4503680597924,231.541700635541,38.0,235.331567110131,23.0,234.21191759243302,27.431486670592605,0.0770794531298564,-0.0747310861468122,-0.0188813891998301,1.13015409381368,231.398690273597,38.0,235.50493552653703,23.0,234.043421377445,28.3388706436107,234.664361923526,26.0705920539309,234.18541710534697,27.536373560131803,234.238418079519,27.3265997810533,100.0,1000044,58226.57810499999,2018,4,18,13,52,28.311840000000004,0.33696,281.468073,31.192525,63.237387,73.331049,63.560103000000005,70.90988,2.621513,32.247288,29.925326000000002,-22.515019,19.503277999999998,95.136147,91.56806999999999,27.896143,2.976021,269.080871,4.176755,0.876625,0.181062,0.717902,28.233901,62.902824,329.252282,0.8207690000000001,27.345106,286.803777,53.962554000000004,28.233901,0.962081,0.857676,0.6987180000000001,0.41396000000000005,0.651403,0.034395999999999996,0.03653,0.060239999999999995,1.607979,17.310185999999998,0.048362999999999996,0.651403,0.962081,0.857676,0.134571,0.908267,-114.317558,4.37121644315524,2.31406323177215,95.136147,-0.10726694064520402,-6.68612977259961,91.56806999999999,70.4586478382413,187.225559524908,1976132.77416894,9.38177348968792,0.27770226366078216,13,7.933718677923514
