,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,v_mag_meteor,v_mag_meteor_err,star_number_ucac,v_band_abs_mag_meteor,v_band_abs_mag_meteor_error,zero_mag_ucac,g_mag_meteor,g_mag_meteor_err,star_number_gaia,g_band_abs_mag_meteor,g_band_abs_mag_meteor_error,zero_mag_gaia,v_band_abs_mag_meteor_coverted
211,672232_094,62.0,14,57,50.9607,-9,17,5.948,173,231,100,250,2018-04-20T19:05:11.568,2018,4,21,4,5,11.56808,0.16848,91.888832,88.32651,214.475569,59.402117,41.271982,29,53,234.363515,26.183258,201470.7334,235.00211,26.029755,194813.6782,2018-04-20T19:04:24.432787,2018,4,20,19,4,24.432787,224.3649276422,-9.23267183747816,224.565025981087,-9.34008349191297,234.75925711379003,26.151960493435997,235.002513694325,26.098727154237494,234.880885404057,26.125343823836797,226.0,28.193647437820395,242.0,24.347629225964894,234.865785079406,26.062524257958497,0.0646089596087634,-0.0151003246518258,-0.0628195658782857,1.17230985159498,226.0,28.0688028006001,242.0,24.5674240288386,234.376144687011,26.235799350831197,235.017880899098,26.095364253951697,234.744752143193,26.091617687765304,234.986818015619,26.0334308281516,100.0,1002727,58228.795273,2018,4,21,19,5,11.56808,0.16848,239.569325,-17.925946,214.985857,60.779834,214.475569,59.402117,1.221159,41.271982,39.944356,-14.119189000000002,25.767351,91.888832,88.32651,266.615821,3.718182,330.699472,3.404307,1.696371,0.969735,0.051341,30.400111,10.780321,338.035969,2.209434,35.064840000000004,241.159509,2.5163580000000003,30.400111,0.705955,0.647187,0.583002,0.419126,0.515882,0.155935,0.0044,0.006573999999999999,2.685229,2.797022,0.30603,0.515882,0.705955,0.647187,1.026082,0.045423000000000005,-33.010670000000005,-0.35250001172334405,-5.961053121337839,91.888832,4.58202421272632,-2.57136758918426,88.32651,59.2453107103375,690.431830500039,4071189.5743378,8.467098637680763,0.010408633440876171,24.0,7.661032242154497,0.010408633440876171,24.991401951951488,8.117142802034522,0.04800106627561549,30.0,7.311076406508256,0.04800106627561549,24.64144611630525,7.760455815402368
212,681613_120,76.5,10,21,26.2204,-8,22,50.78100000000001,404,163,312,500,2018-04-21T14:21:01.899,2018,4,21,23,21,1.89944,0.33384,97.933369,92.353133,138.571843,60.459921,32.536105,51,100,232.182533,28.620982,198576.9054,235.274727,27.110639000000006,196452.6754,2018-04-21T14:20:02.113550,2018,4,21,14,20,2.11355,155.236363425148,-8.35139052639287,155.487550152674,-8.41140789207052,234.448019971968,27.6516691083283,234.701898829044,27.5303090049686,234.57495940050597,27.590989056648397,226.0,31.640761948741602,242.0,23.8257645714748,234.520318509931,27.479120273205105,0.12450000655416198,-0.0546408905754845,-0.111868783443391,0.483706771809706,226.0,31.690022631704196,242.0,24.0416438887073,232.227533749947,28.7131140845546,235.33247878501203,27.2288768592822,234.39390038179798,27.540867606942395,234.646736638063,27.417372939467697,100.0,1003080,58229.597939,2018,4,21,14,21,1.89944,0.33384,238.016575,-16.522374,139.163899,62.32416800000001,138.571843,60.459921,2.0874330000000003,32.536105,30.345459,-20.126913,20.740041,97.933369,92.353133,115.662742,2.226394,332.5621930000001,3.792037,1.065861,0.8623780000000001,0.14668599999999998,31.1836,7.073169999999998,327.604614,1.100401,30.376438,239.416208,3.5836360000000003,31.1836,0.223514,0.239375,0.137759,0.17310699999999998,0.170494,0.015787,0.003476,0.003672,0.5182479999999999,0.8336889999999999,0.024452,0.170494,0.223514,0.239375,1.067798,0.064871,-41.197279,-1.64888323386499,3.43183552045931,97.933369,5.43263247283188,-2.82055869784745,92.353133,59.42935944655089,61.9595690977961,966101.49239248,10.033945066070107,0.04009241345533505,16.0,9.099880953019897,0.04009241345533505,24.996501948544324,9.317084573199423,0.17224484250010907,21.0,8.383020460149213,0.17224484250010907,24.279641455673648,8.7820184985222
213,681713_106,84.0,10,27,1.7912,-8,30,14.271,225,258,1,400,2018-04-21T14:22:10.255,2018,4,21,23,22,10.25552,0.22152,97.488629,94.196403,157.101848,49.08929000000001,23.414637,33,69,232.606358,28.663758,197437.7119,233.819695,27.970424,194960.9542,2018-04-21T14:21:17.178436,2018,4,21,14,21,17.178435999999998,156.458876301114,-8.472248385709129,156.990992847752,-8.52877789608759,233.361703694112,28.343565451359,233.85254601907695,28.038606121342106,233.607124856594,28.1910857863505,226.0,32.4388119360227,242.0,23.295973631413304,233.564395443891,28.1163091600467,0.0861240184350027,-0.0427294127037499,-0.0747766263038478,2.10776903417829,226.0,32.917376861156605,241.962352474411,23.0,232.66923578200402,28.773794345229106,233.85705523869999,28.0358045524368,233.313701977518,28.2595622742381,233.81508891026297,27.9730560458553,100.0,1003084,58229.59873,2018,4,21,14,22,10.25552,0.22152,218.743059,-14.598532999999998,158.266313,52.199718,157.101848,49.08929000000001,3.346492,23.414637,20.484623000000006,-35.142786,10.071927,97.488629,94.196403,89.72759599999998,2.033144,29.609053000000007,2.448189,1.298031,0.628169,0.482649,31.184373,0.432631,290.311664,1.478861,32.709804,220.990812,0.551765,31.184373,3.813028,3.76099,3.682008,2.380733,1.176218,0.254016,0.046324,0.065044,1.956634,169.736603,0.44318,1.176218,3.813028,3.76099,1.375421,0.010238,-53.040251,0.0164539821379756,3.4608031801222903,97.488629,3.50145954231887,1.98983771600943,94.196403,48.9659056851382,646.835303612677,6172287.90738905,8.1127473019794,0.018554317210459602,16.0,7.171317231863303,0.018554317210459602,25.088862740983,7.325499875327793,0.06896669955069679,18.0,6.3840698052116975,0.06896669955069679,24.30161531433139,6.877018524366748
214,682011_042,118.5,10,26,26.0323,-10,6,32.88,115,258,80,150,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386977,198310.3778,2018-04-21T14:24:26.013544,2018,4,21,14,24,26.013544,156.561262287362,-10.1340589718863,156.655637460489,-10.0841991876903,233.148181559954,26.442418300391502,233.189449393734,26.343667292259802,233.16881547684397,26.393042796325602,228.08655185390495,38.0,234.524971270997,23.0,233.084176103458,26.3567132106549,0.0921067984584169,-0.0846393733864375,-0.0363295856707815,0.550417429748155,228.31829304040298,38.0,234.586760759366,23.0,233.054101655447,26.6675448593651,233.575737222399,25.4193078331768,233.063069789388,26.4058859486421,233.105282417527,26.307540472667604,100.0,1003087,58229.600548,2018,4,21,14,24,47.37872,0.16535999999999998,276.365639,28.278056,73.292348,62.412485,73.518956,60.52134100000001,2.221525,31.711057,29.356151,-17.632613,31.315979,90.56837,87.970434,103.433012,0.828133,242.753406,2.275091,0.8636299999999999,0.284947,0.617541,31.186147,61.08284499999999,317.5993,0.802586,27.018673,279.02722400000005,51.515697,31.186147,1.38636,0.959286,0.5822930000000001,0.921203,0.909249,0.045835,0.027605,0.056557,2.3640950000000003,20.732169,0.06403400000000001,0.909249,1.38636,0.959286,0.26960700000000004,0.872331,-90.949551,-0.304122862544784,1.27331940778862,90.56837,-1.6000626332090802,-3.10716732711263,87.970434,60.3729108880012,409.02167922194604,5061398.87642722,8.311338450652116,0.04840589075403087,23.0,7.40595574647395,0.04840589075403087,25.072014861502236,7.677517629020617,0.14329783629020895,28.0,6.772134924842451,0.14329783629020895,24.43819403987074,7.246844583374855
215,682312_088,122.0,10,32,59.1091,-9,3,26.695,120,70,90,175,2018-04-21T14:28:31.114,2018,4,21,23,28,31.11392,0.2496,101.751113,97.336788,70.062957,58.74911,34.167443,44,74,232.55947200000003,29.726196,199587.4173,233.288931,27.649583000000003,203345.6131,2018-04-21T14:27:47.485402,2018,4,21,14,27,47.485402,158.206085128354,-9.08213905527589,158.319902575491,-9.012061517455841,233.255809006954,27.783378561825398,233.299274040194,27.6566327274401,233.277541523574,27.720005644632806,229.65310437539398,38.0,234.922206032756,23.0,233.265659548083,27.715831822182498,0.0125937339746215,-0.0118819754913488,-0.00417382245028719,0.4266070704419169,229.75221622569302,38.0,234.89617619689704,23.0,232.58632281662997,29.7356279788271,233.300319697654,27.653583547045397,233.243456398094,27.7790394183708,233.28786269807202,27.652624225994202,100.0,1003094,58229.603138,2018,4,21,14,28,31.11392,0.2496,276.596608,31.971671,69.805651,60.253939,70.062957,58.74911,1.821547,34.167443,31.984558000000003,-27.867479,19.296427,101.751113,97.336788,91.190404,2.013801,231.943507,2.440737,1.020653,0.207118,0.809258,31.188674,64.35534200000001,277.759498,1.031139,29.770285,279.827704,55.183783,31.188674,2.192711,1.969925,1.78308,1.147096,1.123645,0.114058,0.043783,0.085005,2.92642,54.783196,0.174191,1.123645,2.192711,1.969925,0.242407,0.929339,-77.326246,-0.0743280046182263,3.57699417746787,101.751113,-2.55757088805244,-3.26689686777844,97.336788,58.7705768384686,170.80719784061,2278287.6820629,9.288391604697825,0.010152009468005822,15.0,8.340488788486121,0.010152009468005822,25.182413009898426,8.815636179179432,0.09446092111844714,19.0,7.867733362967731,0.09446092111844714,24.709657584380032,8.290949894908247
216,684021_035,54.0,10,42,44.9714,-9,59,49.975,329,176,110,400,2018-04-21T14:46:19.530,2018,4,21,23,46,19.52984,0.31824,88.967846,87.053139,153.032925,78.740134,31.67986,50,103,232.060278,25.807463,197665.5273,235.077976,25.538442,195276.2915,2018-04-21T14:46:02.349630,2018,4,21,14,46,2.34963,160.393860128919,-9.78637670049552,160.782455467819,-10.065393269240099,234.218742274964,25.613819868798494,234.741062837198,25.564370430384997,234.47990255608104,25.5890951495917,226.0,26.3477231744237,242.0,24.9213591048581,234.480138151493,25.5917379016585,0.00265323268573205,0.000235595412021894,0.0026427520667802198,0.313897132159737,226.0,26.391909454672106,242.0,24.8771480766567,232.061224274662,25.8180776775004,235.077448418019,25.532523937513197,234.218850256248,25.6150311307579,234.741426046739,25.5684446725591,100.0,1003118,58229.615504,2018,4,21,14,46,19.52984,0.31824,242.34089,-40.269862,153.66976100000005,81.795204,153.032925,78.740134,3.1166810000000003,31.67986,29.483536,-23.255982,25.279129,88.967846,87.053139,171.727923,2.840996,318.079777,3.603638,0.867325,0.810976,0.163945,211.200742,36.538178,150.31855,0.807742,27.098397,248.011064,-18.920884,31.200742,0.200941,0.182705,0.096794,0.094388,0.251614,0.008865000000000001,0.0047,0.003105,0.652334,0.387655,0.012385,0.251614,0.200941,0.182705,0.8858229999999999,-0.33762800000000004,-45.663389,-4.36913171060574,0.6352129349379799,88.967846,4.07937213209154,-3.66281110411021,87.053139,78.58014694624771,111.054795232247,1599200.01922263,9.81810128519006,0.010722406464178224,36.0,8.940459086967532,0.010722406464178224,25.327858251015925,9.325360303746828,0.02272188273896729,50.0,8.447718105524299,0.02272188273896729,24.83511726957269,8.843675354564656
217,686713_068,128.0,11,19,17.4381,-8,27,44.018,242,230,180,290,2018-04-21T15:15:59.653,2018,4,22,0,15,59.65256,0.28392,101.27193,93.681284,66.0101,48.01409500000001,40.650213,46,92,233.619601,29.617279,199287.8508,234.244596,26.5544,202827.2361,2018-04-21T15:15:25.507015,2018,4,21,15,15,25.507015,169.73955603474,-8.526165945425591,169.886963445692,-8.412715731867289,234.017777056854,27.988984306581504,234.05596922173402,27.807354881002198,234.03687313929402,27.8981695937918,231.909066985631,38.0,234.969888193391,23.0,233.97305088785998,27.8851463604109,0.0651374269197637,-0.0638222514334359,-0.0130232333809559,0.34173860853993604,231.91270866963,38.0,235.066836759662,23.0,233.673091886321,29.6281940692849,234.316355534184,26.5690428736059,233.954497132982,27.976071737714,233.991604642739,27.7942209831077,100.0,1003144,58229.63610700001,2018,4,22,15,15,59.65256,0.28392,276.583509,39.112136,65.713098,48.675212,66.0101,48.01409500000001,0.99436,40.650213,38.831547,-14.851335999999998,30.74418,101.27193,93.681284,33.618355,1.69537,260.827038,3.840011,2.368682,0.589411,0.972555,31.220848,69.76999,204.077838,3.645526,37.085667,281.032017,62.29717900000001,31.220848,0.328567,0.250823,0.267508,0.195283,0.150516,0.119325,0.020362,0.002345,0.381598,1.991929,0.275805,0.150516,0.328567,0.250823,0.193326,1.037134,-18.999398,2.49614145101007,1.65958529875985,101.27193,-1.00240612439944,-6.20760190632199,93.681284,48.600408151572196,223.25484247597905,3718080.28736889,8.661147941377386,0.01143765122250423,16.0,7.727296986688522,0.01143765122250423,25.08694485035762,8.112813093206531,0.09788562527011996,21.0,7.17896213851767,0.09788562527011996,24.538610002186772,7.634550918007339
218,686713_069,129.0,11,20,13.3713,-8,16,48.127,416,92,310,500,2018-04-21T15:15:59.653,2018,4,22,0,15,59.65256,0.28392,101.27193,93.681284,66.0101,48.01409500000001,40.650213,46,92,233.619601,29.617279,199287.8508,234.244596,26.5544,202827.2361,2018-04-21T15:15:25.507015,2018,4,21,15,15,25.507015,169.913635106195,-8.393457191345309,170.168329501871,-8.190062718610571,233.94879696183497,28.3402572645935,234.00988712719,28.0208990461303,233.979342044513,28.1805781553619,231.909066985631,38.0,234.969888193391,23.0,233.915427906242,28.167536172035604,0.0652312072552097,-0.063914138270718,-0.0130419833263069,0.703832517417111,232.100980789017,38.0,234.970336977011,23.0,233.701324957447,29.6339551614758,234.288693062458,26.5633982149313,233.88292610067,28.326816002671798,233.947929711814,28.0082563413995,100.0,1003144,58229.63610700001,2018,4,22,15,15,59.65256,0.28392,276.583509,39.112136,65.713098,48.675212,66.0101,48.01409500000001,0.99436,40.650213,38.831547,-14.851335999999998,30.74418,101.27193,93.681284,33.618355,1.69537,260.827038,3.840011,2.368682,0.589411,0.972555,31.220848,69.76999,204.077838,3.645526,37.085667,281.032017,62.29717900000001,31.220848,0.328567,0.250823,0.267508,0.195283,0.150516,0.119325,0.020362,0.002345,0.381598,1.991929,0.275805,0.150516,0.328567,0.250823,0.193326,1.037134,-18.999398,2.49614145101007,1.65958529875985,101.27193,-1.00240612439944,-6.20760190632199,93.681284,48.600408151572196,308.933949623686,5144977.88919597,8.25829657056477,0.00784871624092115,15.0,7.324445615875906,0.00784871624092115,25.03675535231439,7.772381110654262,0.10750437793984463,20.0,6.8385301559653975,0.10750437793984463,24.55083989240388,7.310119238635024
219,686722_069,128.0,11,15,42.5977,-9,9,28.047,392,151,250,500,2018-04-21T15:15:59.653,2018,4,22,0,15,59.65256,0.28392,101.27193,93.681284,66.0101,48.01409500000001,40.650213,46,92,233.619601,29.617279,199287.8508,234.244596,26.5544,202827.2361,2018-04-21T15:15:25.507015,2018,4,21,15,15,25.507015,168.737408750355,-9.30449175866969,169.072112040755,-9.046305921101169,234.221051842888,26.980222888385402,234.303970364302,26.5674792432721,234.26251110359505,26.7738510658287,231.909066985631,38.0,234.969888193391,23.0,234.202322136894,26.7615692214452,0.0614292716383698,-0.0601889667012188,-0.0122818443834873,0.17385879665274198,232.007223392169,38.0,235.020662450368,23.0,233.688455383137,29.6313290637436,234.30415632873903,26.566553567823,234.160237045372,26.9678133402532,234.24440722841496,26.5553251026373,100.0,1003144,58229.63610700001,2018,4,22,15,15,59.65256,0.28392,276.583509,39.112136,65.713098,48.675212,66.0101,48.01409500000001,0.99436,40.650213,38.831547,-14.851335999999998,30.74418,101.27193,93.681284,33.618355,1.69537,260.827038,3.840011,2.368682,0.589411,0.972555,31.220848,69.76999,204.077838,3.645526,37.085667,281.032017,62.29717900000001,31.220848,0.328567,0.250823,0.267508,0.195283,0.150516,0.119325,0.020362,0.002345,0.381598,1.991929,0.275805,0.150516,0.328567,0.250823,0.193326,1.037134,-18.999398,2.49614145101007,1.65958529875985,101.27193,-1.00240612439944,-6.20760190632199,93.681284,48.600408151572196,185.450360287672,3088485.43316698,9.019674273374177,0.014714678095252662,37.0,8.08582331868531,0.014714678095252662,25.24403816669872,8.584578842385358,0.03302603787896025,47.0,7.650727887696494,0.03302603787896025,24.808942735709905,8.084143676974758
220,686921_099,82.0,11,14,48.2797,-10,5,54.383,225,255,1,360,2018-04-21T15:18:20.689,2018,4,22,0,18,20.68904,0.34632,92.880266,85.751194,149.222304,51.161053,33.694943,55,108,232.166277,26.692152,200227.4564,235.016599,24.996708,196049.2183,2018-04-21T15:17:31.261778,2018,4,21,15,17,31.261778000000003,168.40021186659402,-10.0558317722449,168.882309417577,-10.1238274906177,234.006430321684,25.706881787607198,234.448193627789,25.440201069092303,234.22731197473598,25.5735414283497,226.0,30.3600103479298,238.373395650303,23.0,234.18014771131504,25.4942504947401,0.0922578988310943,-0.0471642634210241,-0.0792909336095917,0.373001798901658,226.0,30.540150104414398,238.49044796791,23.0,232.22123984357103,26.784553637690202,235.06052416153702,25.070553467194,233.958407383618,25.626147279788604,234.401888039013,25.3623537096917,100.0,1003146,58229.637739,2018,4,22,15,18,20.68904,0.34632,239.284752,-12.486559,149.953126,52.536489,149.222304,51.161053,1.585268,33.694943,31.647863,-25.73001,21.213073,92.880266,85.751194,182.711985,2.860021,302.35089,3.780926,1.1213,0.872654,0.142793,31.22244,16.341136,327.248461,1.187361,31.038341,239.779369,7.786481,31.22244,0.172231,0.221952,0.117021,0.180738,0.129349,0.015037,0.002697,0.003153,0.53371,0.7823060000000001,0.023887,0.129349,0.172231,0.221952,1.056383,0.140821,-40.391252,-4.63494169895787,-0.21954999420484,92.880266,3.03238306555132,-4.78733616313228,85.751194,51.3824532578238,155.55108534407896,2253175.23599783,9.27019021507788,0.01925413382281099,32.0,8.40361161659456,0.01925413382281099,25.15217763853681,8.80384073558383,0.09349907130013324,47.0,7.937262137100512,0.09349907130013324,24.685828159042764,8.357210816656787
221,687913_033,68.5,11,33,32.4294,-8,10,41.88,470,15,440,500,2018-04-21T15:28:42.293,2018,4,22,0,28,42.29288,0.26208000000000004,100.640094,95.888706,161.089143,60.64929,37.503832,48,82,231.856151,28.915589,202177.4406,234.500094,28.132636,197410.3802,2018-04-21T15:28:26.155804,2018,4,21,15,28,26.155804,173.345097673022,-8.16256835626967,173.425132917555,-8.19403390641413,233.949855567784,28.334131423911906,234.040928144182,28.3051752213026,233.995391855983,28.3196533226073,226.0,30.6497757785739,242.0,25.9116827107581,233.98516607519198,28.2851220269347,0.0360135665215509,-0.0102257807905346,-0.034531295672565,1.14223278551999,226.0,30.8617598016396,242.0,25.774616557486898,231.878947261035,28.992569374033,234.507279458821,28.1569004750733,233.93935932727402,28.2986868166079,234.030972823111,28.2715572372616,100.0,1003159,58229.644934,2018,4,22,15,28,42.29288,0.26208000000000004,235.652864,-24.914226,161.733445,62.09963199999999,161.089143,60.64929,1.542894,37.503832,35.708476,-16.731317999999998,30.698142,100.640094,95.888706,153.21830400000005,2.582711,349.804111,2.451914,1.4396520000000002,0.925727,0.106927,211.229461,13.697261,149.193493,1.7273740000000002,33.70994,239.087787,-5.087628,31.229461,0.213031,0.266944,0.15118299999999998,0.209309,0.24805500000000005,0.043662,0.003197,0.0035280000000000008,0.809822,0.941057,0.07862100000000001,0.24805500000000005,0.213031,0.266944,1.072401,-0.092168,-36.497553,-4.05264480609065,2.04551342746468,100.640094,4.041125256320241,-0.7268138628262321,95.888706,60.953653227395705,627.216058720902,9981922.17670918,7.579105468212582,0.033573582612579284,24.0,6.670804331638918,0.033573582612579284,25.07714091721177,6.904403244325144,0.099326901575077,28.0,5.996102107751481,0.099326901575077,24.402438693324342,6.507285308687162
222,687922_063,109.0,11,28,36.921,-8,59,49.67,369,30,260,440,2018-04-21T15:28:56.935,2018,4,22,0,28,56.93504,0.3588,101.760507,93.078425,95.464897,45.148216,35.000436,50,106,232.583517,29.589961,200390.1564,234.52442,26.524696,201744.6241,2018-04-21T15:28:26.155804,2018,4,21,15,28,26.155804,172.007833237479,-9.04680753605293,172.248919663507,-8.96476499228591,234.352107451786,26.985144499987197,234.489350210121,26.765047026908803,234.42072883095298,26.875095763448,227.258342855116,38.0,236.756231292168,23.0,234.336371213461,26.8216811474644,0.0998465263772495,-0.0843576174920031,-0.053414615983602,0.395900917531024,227.483745310519,38.0,236.837062030733,23.0,232.68700311151798,29.6554876361324,234.606725484427,26.576811220589494,234.266992722816,26.9312504866469,234.40574970410702,26.712111808281804,100.0,1003160,58229.645103,2018,4,22,15,28,56.93504,0.3588,267.479723,19.883149,95.553648,45.970219,95.464897,45.148216,1.269241,35.000436,32.90507,-16.844495000000002,25.327394,101.760507,93.078425,102.005549,1.611156,272.350338,3.694416,0.905651,0.47839,0.472396,31.229626,66.370918,309.62173,0.861869,27.876457,266.743183,43.291574,31.229626,0.383876,0.348172,0.331857,0.257335,0.155889,0.013182,0.005167000000000001,0.011554,0.5220600000000001,3.50495,0.01882,0.155889,0.383876,0.348172,0.472225,0.744919,-66.96099,-0.5953679573988111,2.79965273696672,101.760507,0.246467997452953,-6.00494660766325,93.078425,45.5317617126565,138.522452265835,2118702.41686287,9.442702220787108,0.035179909494700595,22.0,8.50743780831293,0.035179909494700595,25.25787712578959,8.722080657264335,0.07943792559160708,29.0,7.786816244790157,0.07943792559160708,24.537255562266807,8.21383588128502
223,689911_093,73.0,11,51,57.3772,-9,56,38.329,259,137,1,500,2018-04-21T15:50:48.309,2018,4,22,0,50,48.30848,0.31512,89.56881800000002,86.77842,126.14965,71.331724,26.668715,52,95,232.450134,26.765559000000003,192771.0685,234.947522,25.720066,193474.75,2018-04-21T15:50:02.029327,2018,4,21,15,50,2.029327,177.643677884613,-9.83764200780771,178.312042561162,-10.042442624055,233.015168287671,26.602071990128003,233.71828452675098,26.320765303329,233.366726407211,26.4614186467285,226.0,29.4658081987877,241.444992750744,23.0,233.33838050877497,26.3937082874963,0.0734042417407439,-0.0283458984365552,-0.0677103592322332,0.910234207067032,226.0,29.4087398476718,242.0,23.007370147158397,232.47257196387199,26.819156969301602,234.98657067355703,25.8133422713449,232.989145234445,26.539910253175997,233.68761578310398,26.2475063218166,100.0,1003188,58229.660281,2018,4,22,15,50,48.30848,0.31512,278.526398,-19.074341,126.671565,75.111017,126.14965,71.331724,3.996717,26.668715,23.918062,-24.710833,22.118718,89.56881800000002,86.77842,87.25794599999998,2.856792,338.624341,3.441417,0.546607,0.992793,0.00394,31.244437,57.974516,358.000551,0.404122,11.869172,278.076106,4.123876,31.244437,0.357867,0.356002,0.051493,0.287553,0.394235,0.001596,0.002432,0.001329,10.146942999999998,0.641994,0.00177,0.394235,0.357867,0.356002,0.407349,0.072324,-48.050788,0.21382599920299694,4.46452640790916,89.56881800000002,4.85956158346078,-1.90206019641877,86.77842,70.5035402062455,650.007940434419,8447346.27772746,7.893365383669941,0.02272429911539889,27.0,6.943254713816778,0.02272429911539889,25.21016612706542,7.244782270392207,0.05278305829305535,35.0,6.294671600539044,0.05278305829305535,24.56158301378769,6.791822035313709
224,689914_114,103.0,11,53,4.6243,-7,42,49.06100000000001,466,270,425,500,2018-04-21T15:50:58.901,2018,4,22,0,50,58.90088000000001,0.27144,99.345598,92.129675,98.316128,52.689422,45.220045,43,86,233.606647,29.724423,194964.4485,235.857159,26.894649,197352.9549,2018-04-21T15:50:02.029327,2018,4,21,15,50,2.029327,178.214574967504,-7.72603469515037,178.31459652895,-7.7033363082787005,234.761686308988,28.3544692229256,234.828144160632,28.271306035423198,234.79491523481,28.312887629174398,227.02510184995498,38.0,238.954563354654,23.0,234.754683775678,28.280891652974702,0.0514034317617575,-0.0402314591322579,-0.0319959761997524,0.134115011931357,227.053693473924,38.0,239.04058099708303,23.0,233.643499509076,29.753731705891298,235.900635310517,26.929225598178892,234.721552363619,28.3225507991717,234.78781518773602,28.2392325067776,100.0,1003189,58229.660404,2018,4,22,15,50,58.90088000000001,0.27144,278.354964,14.211009,98.407656,53.282675,98.316128,52.689422,0.888603,45.220045,43.521413,-10.824997,24.795712,99.345598,92.129675,44.752042,3.90763,322.448065,4.871828,0.975494,0.410563,0.5749920000000001,31.244557,95.789159,298.034077,0.963467,29.09345,280.206646,37.35239,31.244557,0.4346060000000001,0.424405,0.382364,0.283831,0.290584,0.026819,0.010124,0.021533,0.8981450000000001,7.610438,0.039752,0.290584,0.4346060000000001,0.424405,0.31132,0.642895,-69.173991,4.81914395432544,4.7776119727002815,99.345598,6.22560523065867,-4.78604688515966,92.129675,53.259185366576006,443.789433964337,8941424.97974185,7.6174125730629205,0.03247110497819453,13.0,6.6342295202104875,0.03247110497819453,24.995929415780534,7.081742728841202,0.13654829518874886,16.0,6.098559675988772,0.13654829518874886,24.46025957155882,6.6049273712173
