ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
583113_081,116.5,11,41,52.1533,-7,51,15.416,159,71,72,212,2018-04-18T15:50:42.872,2018,4,19,0,50,42.87232,0.20592,106.773565,102.788121,72.592658,69.99026,56.402928,34,67,233.073925,31.148013,201108.255,234.282954,28.675632,207892.7396
584014_111,29,12,7,30.192,-7,6,3.079,385,107,348,427,2018-04-18T16:12:21.994,2018,4,19,1,12,21.994,0.14664,101.173827,98.213851,131.221867,72.980643,67.602446,18,47,232.358754,29.967166,197113.6679,235.399736,28.945347,197222.5527
584014_111,70.5,12,6,57.8979,-7,10,48.356,284,167,182,378,2018-04-18T16:12:21.994,2018,4,19,1,12,21.994,0.14664,101.173827,98.213851,131.221867,72.980643,67.602446,18,47,232.358754,29.967166,197113.6679,235.399736,28.945347,197222.5527
584123_021,85,12,1,9.1085,-8,7,39.042,16,280,6,26,2018-04-18T16:12:39.581,2018,4,19,1,12,39.58144,0.34008,101.619864,93.758029,179.7593,45.817129,33.178303,51,104,231.833727,29.425193,201078.1212,233.968919,28.18346,192807.5108
584133_021,84.5,11,58,2.5906,-8,3,2.214,251,228,40,450,2018-04-18T16:12:39.581,2018,4,19,1,12,39.58144,0.34008,101.619864,93.758029,179.7593,45.817129,33.178303,51,104,231.833727,29.425193,201078.1212,233.968919,28.18346,192807.5108
584143_022,84.5,11,53,12.7449,-7,55,37.72,164,140,45,290,2018-04-18T16:12:39.581,2018,4,19,1,12,39.58144,0.34008,101.619864,93.758029,179.7593,45.817129,33.178303,51,104,231.833727,29.425193,201078.1212,233.968919,28.18346,192807.5108
584315_111,70,12,6,36.2092,-6,24,23.875,216,187,200,256,2018-04-18T16:15:30.492,2018,4,19,1,15,30.49192,0.20904,105.257239,102.401368,120.772388,77.7529,68.583019,34,65,231.506375,30.680096,200867.4283,235.78533,29.208655,203886.6798
584315_111,123.5,12,6,58.326,-6,16,9.798,285,83,191,371,2018-04-18T16:15:30.492,2018,4,19,1,15,30.49192,0.20904,105.257239,102.401368,120.772388,77.7529,68.583019,34,65,231.506375,30.680096,200867.4283,235.78533,29.208655,203886.6798
584324_067,77.5,12,2,28.1299,-7,17,23.719,260,253,156,321,2018-04-18T16:15:08.895,2018,4,19,1,15,8.89528,0.25584,106.746962,98.958236,139.570067,59.133472,59.90113,33,81,231.301892,30.056908,207247.6423,235.513175,28.091457,203869.6223
584324_068,77,12,1,20.0905,-7,13,25.578,47,204,17,89,2018-04-18T16:15:08.895,2018,4,19,1,15,8.89528,0.25584,106.746962,98.958236,139.570067,59.133472,59.90113,33,81,231.301892,30.056908,207247.6423,235.513175,28.091457,203869.6223
584332_074,58,11,58,29.207,-8,38,31.076,336,67,267,389,2018-04-18T16:15:11.628,2018,4,19,1,15,11.6284,0.20904,92.820878,90.266302,198.443402,60.244426,24.729473,24,66,233.722109,26.63877,200447.8946,234.551066,26.490186,195992.3302
584334_068,77.5,11,58,7.7784,-7,2,13.415,262,67,64,427,2018-04-18T16:15:08.895,2018,4,19,1,15,8.89528,0.25584,106.746962,98.958236,139.570067,59.133472,59.90113,33,81,231.301892,30.056908,207247.6423,235.513175,28.091457,203869.6223
584334_091,86,11,58,5.3865,-7,13,38.997,256,211,102,460,2018-04-18T16:15:20.892,2018,4,19,1,15,20.89168,0.27144,100.876966,95.720435,101.817876,50.422185,32.47191,37,80,233.027401,29.455437,199456.8018,234.709578,27.531741,200775.3731
584344_092,86.5,11,54,47.0494,-7,9,50.719,450,167,401,484,2018-04-18T16:15:20.892,2018,4,19,1,15,20.89168,0.27144,100.876966,95.720435,101.817876,50.422185,32.47191,37,80,233.027401,29.455437,199456.8018,234.709578,27.531741,200775.3731
584411_011,112.5,12,7,6.8519,-9,31,29.859,315,120,174,450,2018-04-18T16:15:43.649,2018,4,19,1,15,43.64896,0.25584,96.676889,89.98529,81.123713,57.886879,52.517484,51,82,232.240431,28.600098,196200.3053,233.943727,25.589691,201357.1697
584414_093,106.5,12,6,35.4941,-7,7,25.706,214,124,40,384,2018-04-18T16:16:24.655,2018,4,19,1,16,24.65512,0.13104,102.192427,99.182016,152.110456,30.633682,28.350548,23,43,234.47182,29.620465,201049.3062,235.082353,28.920256,199276.3429
585813_113,133,14,4,55.0559,-7,49,34.106,41,40,16,71,2018-04-18T18:11:06.816,2018,4,19,3,11,6.81608,0.19032,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492
585822_113,132.5,14,0,44.9192,-8,45,24.28,82,139,19,130,2018-04-18T18:11:06.816,2018,4,19,3,11,6.81608,0.19032,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492
585822_114,133,14,1,23.4864,-8,36,46.23,202,30,166,220,2018-04-18T18:11:06.816,2018,4,19,3,11,6.81608,0.19032,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492
585832_038,174,13,57,13.9941,-8,40,5.234,241,79,235,250,2018-04-18T18:10:29.797,2018,4,19,3,10,29.79728,0.19968,105.379239,98.447226,125.52338,54.069856,58.300263,25,54,231.911582,30.605855,201508.5793,234.831412,28.511788,200257.3108
585841_113,152,13,52,9.7842,-9,22,27.218,118,16,107,123,2018-04-18T18:11:06.816,2018,4,19,3,11,6.81608,0.19032,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492
585912_089,135,14,6,28.38,-8,42,45.318,333,102,284,393,2018-04-18T18:11:57.104,2018,4,19,3,11,57.10424,0.234,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.9829,235.069244,27.775474,203633.5544
585922_097,62.5,14,1,48.4783,-8,40,16.487,280,74,179,440,2018-04-18T18:12:01.588,2018,4,19,3,12,1.58768,0.28392,96.786572,92.276118,194.437919,58.195811,30.142,43,77,232.578981,27.72254,201759.5193,234.011528,27.374642,194648.811
585923_088,98.5,14,0,42.4427,-7,47,33.306,70,17,23,115,2018-04-18T18:11:57.104,2018,4,19,3,11,57.10424,0.234,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.9829,235.069244,27.775474,203633.5544
585933_088,99,13,57,9.4925,-7,55,38.542,223,126,60,435,2018-04-18T18:11:57.104,2018,4,19,3,11,57.10424,0.234,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.9829,235.069244,27.775474,203633.5544
585943_088,99,13,53,14.6854,-8,4,26.212,310,241,156,445,2018-04-18T18:11:57.104,2018,4,19,3,11,57.10424,0.234,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.9829,235.069244,27.775474,203633.5544
586012_040,160.5,14,4,47.5773,-8,40,51.021,19,79,12,27,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.913039,28.114521,191667.5184
586013_041,131.5,14,6,28.0988,-7,59,59.058,332,170,242,461,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.913039,28.114521,191667.5184
586013_042,132,14,6,52.2014,-7,54,55.564,407,106,268,460,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.913039,28.114521,191667.5184
586013_087,119,14,5,34.4427,-8,5,19.484,165,238,127,220,2018-04-18T18:12:59.289,2018,4,19,3,12,59.28896,0.21216,105.309081,96.079106,129.605656,42.343432,58.46662,27,67,232.275683,30.558602,201640.1134,234.90929,28.014737,198513.2876
586022_041,132.5,14,2,35.261,-8,51,3.75,426,210,367,482,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.913039,28.114521,191667.5184
586022_042,131,14,2,36.2364,-8,50,34.905,429,204,365,480,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.913039,28.114521,191667.5184
586144_008,151,13,54,1.4051,-7,12,2.36,446,186,408,480,2018-04-18T18:13:23.391,2018,4,19,3,13,23.39096,0.19032,101.999126,97.056101,122.646052,64.539386,62.53678,29,60,231.459838,29.820349,199529.6083,234.649593,28.095295,199996.4136
586241_089,158,13,52,27.4697,-9,32,24.764,175,140,138,205,2018-04-18T18:15:06.186,2018,4,19,3,15,6.1856,0.24024,100.148253,91.33922,177.072513,50.253933,57.646401,33,74,231.997439,28.26795,205161.0868,234.732169,26.882904,195761.0535
586316_109,87,14,7,9.3319,-5,23,19.409,456,12,416,490,2018-04-18T18:16:19.250,2018,4,19,3,16,19.24976,0.27144,116.626775,106.973376,131.525675,44.611661,50.033363,58,83,232.709205,32.767377,210178.4362,235.617916,30.262336,206480.1699
586316_109,87,14,7,9.3319,-5,23,19.409,456,12,416,490,2018-04-18T18:16:19.855,2018,4,19,3,16,19.85504,0.22464,105.365656,96.895019,128.464993,42.343961,52.421478,31,65,232.708073,30.189785,203840.0996,235.202037,27.838406,201260.5146
586316_110,88,14,6,25.9789,-5,22,55.091,320,7,270,380,2018-04-18T18:16:19.250,2018,4,19,3,16,19.24976,0.27144,116.626775,106.973376,131.525675,44.611661,50.033363,58,83,232.709205,32.767377,210178.4362,235.617916,30.262336,206480.1699
586316_110,88,14,6,25.9789,-5,22,55.091,320,7,270,380,2018-04-18T18:16:19.855,2018,4,19,3,16,19.85504,0.22464,105.365656,96.895019,128.464993,42.343961,52.421478,31,65,232.708073,30.189785,203840.0996,235.202037,27.838406,201260.5146
586323_111,96.5,14,1,44.643,-7,50,0.025,265,46,128,445,2018-04-18T18:16:19.855,2018,4,19,3,16,19.85504,0.22464,105.365656,96.895019,128.464993,42.343961,52.421478,31,65,232.708073,30.189785,203840.0996,235.202037,27.838406,201260.5146
586324_023,117.5,14,1,25.7644,-7,16,58.664,204,238,156,237,2018-04-18T18:15:36.852,2018,4,19,3,15,36.85208,0.1716,103.803491,100.68751,144.827366,72.880501,63.692691,23,54,231.288238,29.85284,202807.3487,234.636758,29.166643,200777.363
586324_023,144,14,1,7.74,-7,9,30.404,147,144,107,193,2018-04-18T18:15:36.852,2018,4,19,3,15,36.85208,0.1716,103.803491,100.68751,144.827366,72.880501,63.692691,23,54,231.288238,29.85284,202807.3487,234.636758,29.166643,200777.363
586324_025,69.5,14,1,6.9453,-7,16,43.556,145,235,70,241,2018-04-18T18:15:36.852,2018,4,19,3,15,36.85208,0.1716,103.803491,100.68751,144.827366,72.880501,63.692691,23,54,231.288238,29.85284,202807.3487,234.636758,29.166643,200777.363
586332_024,145,13,56,46.3904,-8,38,49.648,155,63,98,190,2018-04-18T18:15:36.852,2018,4,19,3,15,36.85208,0.1716,103.803491,100.68751,144.827366,72.880501,63.692691,23,54,231.288238,29.85284,202807.3487,234.636758,29.166643,200777.363
586333_023,144.5,13,58,27.8135,-8,4,31.081,469,235,446,484,2018-04-18T18:15:36.852,2018,4,19,3,15,36.85208,0.1716,103.803491,100.68751,144.827366,72.880501,63.692691,23,54,231.288238,29.85284,202807.3487,234.636758,29.166643,200777.363
586412_014,114.5,14,12,1.2389,-8,40,33.337,162,74,38,275,2018-04-18T18:16:47.021,2018,4,19,3,16,47.02088,0.312,101.576366,94.322508,113.314785,37.150113,29.236241,46,98,232.16448,29.748211,199126.0313,233.740284,27.556349,197744.761
586413_047,145,14,11,50.2188,-7,54,40.835,127,103,66,178,2018-04-18T18:17:03.310,2018,4,19,3,17,3.3104,0.1872,106.034644,98.486647,186.273213,46.441144,56.919782,29,61,233.639425,29.43385,209598.2545,235.441124,28.35708,201278.6934
586413_057,99,14,12,35.4193,-7,57,24.957,268,137,92,371,2018-04-18T18:17:08.836,2018,4,19,3,17,8.83592,0.26832,105.97785,95.743115,120.719358,43.708047,53.253941,44,86,231.869809,30.48323,203325.6596,234.866119,27.454121,201313.1058
586414_046,144.5,14,13,37.2642,-7,17,0.733,459,233,431,482,2018-04-18T18:17:03.310,2018,4,19,3,17,3.3104,0.1872,106.034644,98.486647,186.273213,46.441144,56.919782,29,61,233.639425,29.43385,209598.2545,235.441124,28.35708,201278.6934
586414_100,146,14,12,41.7373,-7,8,6.369,285,121,223,357,2018-04-18T18:17:30.642,2018,4,19,3,17,30.6416,0.20904,93.324754,91.547628,47.657405,69.724266,25.167297,33,67,233.91957,27.408597,196605.4244,233.772854,26.286327,200052.3615
586414_116,145.5,14,13,23.6017,-7,12,20.267,416,174,379,458,2018-04-18T18:17:37.855,2018,4,19,3,17,37.85504,0.16224,108.677863,102.112927,144.798945,53.205907,65.552401,27,49,232.714081,31.550512,202423.4782,235.506773,30.000237,198728.1419
586421_111,100,14,8,4.0953,-9,27,41.623,244,64,46,433,2018-04-18T18:17:35.921,2018,4,19,3,17,35.92064,0.30576,94.817061,92.433127,100.932848,73.075583,25.848998,48,97,232.541333,27.921612,196516.3123,234.357047,26.625115,199717.5338
586424_046,80.5,14,8,8.4193,-7,13,54.107,250,198,60,410,2018-04-18T18:17:03.310,2018,4,19,3,17,3.3104,0.1872,106.034644,98.486647,186.273213,46.441144,56.919782,29,61,233.639425,29.43385,209598.2545,235.441124,28.35708,201278.6934
586426_115,79,14,7,18.2676,-5,42,36.563,87,260,32,145,2018-04-18T18:17:37.855,2018,4,19,3,17,37.85504,0.16224,108.677863,102.112927,144.798945,53.205907,65.552401,27,49,232.714081,31.550512,202423.4782,235.506773,30.000237,198728.1419
586432_013,84.5,14,3,19.4133,-8,52,31.579,173,235,30,420,2018-04-18T18:16:47.021,2018,4,19,3,16,47.02088,0.312,101.576366,94.322508,113.314785,37.150113,29.236241,46,98,232.16448,29.748211,199126.0313,233.740284,27.556349,197744.761
586434_047,80.5,14,3,57.4033,-7,2,52.8,281,65,75,441,2018-04-18T18:17:03.310,2018,4,19,3,17,3.3104,0.1872,106.034644,98.486647,186.273213,46.441144,56.919782,29,61,233.639425,29.43385,209598.2545,235.441124,28.35708,201278.6934
586442_014,85.5,13,58,43.952,-8,45,10.303,135,151,41,207,2018-04-18T18:16:47.021,2018,4,19,3,16,47.02088,0.312,101.576366,94.322508,113.314785,37.150113,29.236241,46,98,232.16448,29.748211,199126.0313,233.740284,27.556349,197744.761
586521_062,126.5,14,9,23.2528,-9,23,9.443,490,6,481,495,2018-04-18T18:18:13.314,2018,4,19,3,18,13.31384,0.12792,97.447943,95.535293,232.637853,58.239956,28.317444,22,40,233.298036,27.410641,205105.1265,233.294422,27.356052,201503.049
586521_062,126.5,14,9,23.2528,-9,23,9.443,490,6,481,495,2018-04-18T18:18:13.398,2018,4,19,3,18,13.39808,0.26208,96.226365,92.363591,231.650173,58.513853,28.368434,40,80,233.290449,27.373261,202822.0526,233.318241,27.27416,195449.2386
586521_062,126.5,14,9,23.2528,-9,23,9.443,490,6,481,495,2018-04-18T18:18:14.534,2018,4,19,3,18,14.53376,0.22464,109.891651,98.744649,145.398649,40.75626,63.542794,31,64,231.823407,31.119354,207043.0368,234.900117,28.516068,200825.3075
586521_063,122.5,14,9,11.0364,-9,24,59.727,452,29,400,475,2018-04-18T18:18:14.534,2018,4,19,3,18,14.53376,0.22464,109.891651,98.744649,145.398649,40.75626,63.542794,31,64,231.823407,31.119354,207043.0368,234.900117,28.516068,200825.3075
586612_016,32.5,14,13,19.4983,-8,52,46.247,406,227,382,430,2018-04-18T18:18:53.833,2018,4,19,3,18,53.83328,0.27144,101.655602,92.433143,143.46744,45.268246,48.597567,64,82,231.883724,29.443488,201040.444,234.928278,27.160271,196306.638
586612_017,32.5,14,12,50.0441,-8,41,34.546,314,86,269,365,2018-04-18T18:18:53.833,2018,4,19,3,18,53.83328,0.27144,101.655602,92.433143,143.46744,45.268246,48.597567,64,82,231.883724,29.443488,201040.444,234.928278,27.160271,196306.638
586613_017,32.5,14,11,17.6289,-8,6,15.909,26,249,8,45,2018-04-18T18:18:53.833,2018,4,19,3,18,53.83328,0.27144,101.655602,92.433143,143.46744,45.268246,48.597567,64,82,231.883724,29.443488,201040.444,234.928278,27.160271,196306.638
586626_015,67.5,14,8,19.7439,-5,37,40.172,279,197,205,346,2018-04-18T18:18:53.833,2018,4,19,3,18,53.83328,0.27144,101.655602,92.433143,143.46744,45.268246,48.597567,64,82,231.883724,29.443488,201040.444,234.928278,27.160271,196306.638
586642_084,97,13,59,35.5531,-8,53,34.753,297,254,159,462,2018-04-18T18:19:27.548,2018,4,19,3,19,27.548,0.20592,106.016548,101.95161,169.558462,71.487975,60.881349,30,64,232.310133,29.799383,207366.2053,235.798375,29.604879,200681.1671
586712_095,55.5,14,13,34.9428,-8,41,50.655,454,89,421,478,2018-04-18T18:20:35.508,2018,4,19,3,20,35.50784,0.20904,102.84614,96.782621,137.546621,60.990161,59.419123,24,62,231.601813,29.864891,200899.6142,235.111279,28.232832,198608.9522
586712_102,110.5,14,12,7.0553,-8,39,49.217,180,64,35,285,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586714_103,141.5,14,11,26.3783,-7,2,38.072,49,52,13,87,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586714_104,141,14,11,28.9804,-7,2,42.044,57,53,15,87,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586715_074,16.5,14,12,57.9881,-6,18,33.444,335,101,322,353,2018-04-18T18:20:25.274,2018,4,19,3,20,25.27424,0.22464,94.832983,86.461738,116.497666,38.631376,48.886025,39,72,231.334248,27.732918,197706.3429,233.302557,25.197317,196260.0306
586715_102,141.5,14,13,23.701,-6,26,2.512,416,195,362,476,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586715_103,144,14,13,30.1158,-6,24,31.88,436,176,371,476,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586715_104,144,14,13,30.4366,-6,25,19.371,437,186,374,479,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586723_102,142.5,14,8,3.0484,-8,5,47.075,236,244,215,260,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586723_103,141,14,8,42.6533,-7,53,26.9,359,88,287,407,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586723_104,142.5,14,8,49.7602,-7,51,42.555,381,66,301,425,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586731_103,142,14,3,26.9707,-9,30,40.012,201,107,105,271,2018-04-18T18:20:39.973,2018,4,19,3,20,39.97256,0.26832,107.197538,96.308098,35.406193,12.373155,41.664418,31,76,235.445049,30.987826,202782.6149,235.193756,28.000094,199068.4056
586812_047,149.5,14,11,54.3934,-8,46,34.844,141,149,76,183,2018-04-18T18:21:15.753,2018,4,19,3,21,15.75272,0.22776,107.274294,99.263504,133.661048,51.614863,56.905893,27,69,232.352647,30.93152,203233.3689,235.663291,28.742104,200500.7121
586813_047,147.5,14,13,45.7519,-8,0,14.715,488,171,476,495,2018-04-18T18:21:15.753,2018,4,19,3,21,15.75272,0.22776,107.274294,99.263504,133.661048,51.614863,56.905893,27,69,232.352647,30.93152,203233.3689,235.663291,28.742104,200500.7121
586813_057,57,14,11,45.5342,-8,3,18.41,113,211,0,210,2018-04-18T18:21:20.676,2018,4,19,3,21,20.67608,0.19032,105.137067,98.75594,122.067072,51.03445,53.855497,19,53,231.763232,30.54364,201402.1316,234.204536,28.585835,200424.0072
586815_012,136,14,12,5.8053,-6,24,22.522,172,175,87,264,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586815_013,134.5,14,12,51.9689,-6,12,44.979,316,28,284,334,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586822_070,10.5,14,9,18.7077,-8,49,4.084,475,183,465,490,2018-04-18T18:21:26.910,2018,4,19,3,21,26.90984,0.19032,107.888472,99.334813,135.180403,42.127167,58.998616,22,58,232.694268,30.602704,206237.9781,235.07926,28.402769,202696.447
586824_012,136,14,8,43.6154,-7,14,56.437,360,210,307,425,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586824_013,134.5,14,9,17.3754,-7,6,29.323,465,103,440,500,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586831_061,139,14,3,13.5425,-9,34,55.789,160,161,81,244,2018-04-18T18:21:22.698,2018,4,19,3,21,22.69784,0.16848,101.5911,93.237424,139.961545,38.19455,64.374598,27,54,232.330333,28.548695,206300.1924,234.410379,26.462141,202496.425
586832_013,135.5,14,2,58.4458,-8,40,33.055,106,84,25,174,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586841_013,135.5,13,59,29.5274,-9,31,57.771,281,132,161,386,2018-04-18T18:20:57.675,2018,4,19,3,20,57.67544,0.18408,109.267779,103.376245,58.527308,41.994927,43.313289,29,59,235.540199,32.830981,196814.1425,235.66552,30.549094,198062.9913
586842_059,55.5,13,59,32.5094,-8,40,33.852,285,90,229,401,2018-04-18T18:21:20.676,2018,4,19,3,21,20.67608,0.19032,105.137067,98.75594,122.067072,51.03445,53.855497,19,53,231.763232,30.54364,201402.1316,234.204536,28.585835,200424.0072
586911_016,57.4,14,12,53.5443,-9,36,17.544,327,168,210,439,2018-04-18T18:22:02.615,2018,4,19,3,22,2.61512,0.30576,93.625651,90.441199,180.218695,62.201292,23.059494,46,95,232.343464,27.043226,199530.0996,233.933428,26.75642,194666.868
586912_043,74.5,14,12,29.2926,-8,47,47.252,250,164,51,432,2018-04-18T18:22:15.479,2018,4,19,3,22,15.47888,0.20592,111.817869,103.9749,127.657568,50.57768,58.973261,31,63,231.657024,31.909924,206195.6588,234.580021,29.709093,203971.4922
586912_119,97.5,14,12,10.8353,-8,38,39.832,192,49,59,446,2018-04-18T18:22:53.708,2018,4,19,3,22,53.70824,0.27456,104.658315,94.180844,121.539613,43.473808,53.640359,47,87,231.779064,29.879068,204291.9881,234.77489,26.816817,202158.4612
586921_119,130,14,8,34.1331,-9,34,11.688,338,145,220,370,2018-04-18T18:22:53.708,2018,4,19,3,22,53.70824,0.27456,104.658315,94.180844,121.539613,43.473808,53.640359,47,87,231.779064,29.879068,204291.9881,234.77489,26.816817,202158.4612
586922_017,57,14,7,30.8672,-8,45,1.312,139,132,31,221,2018-04-18T18:22:02.615,2018,4,19,3,22,2.61512,0.30576,93.625651,90.441199,180.218695,62.201292,23.059494,46,95,232.343464,27.043226,199530.0996,233.933428,26.75642,194666.868
586933_017,57.5,14,3,2.6099,-8,2,4.06,116,206,32,201,2018-04-18T18:22:02.615,2018,4,19,3,22,2.61512,0.30576,93.625651,90.441199,180.218695,62.201292,23.059494,46,95,232.343464,27.043226,199530.0996,233.933428,26.75642,194666.868
586942_064,82,13,59,34.2665,-8,36,46.439,290,42,196,428,2018-04-18T18:22:26.985,2018,4,19,3,22,26.98544,0.16224,100.094371,93.953235,107.794257,36.658625,48.168619,27,49,232.139814,28.941545,200945.6313,233.394768,27.045197,200200.3634
587012_027,76,14,18,41.8661,-8,53,59.776,193,242,121,314,2018-04-18T18:23:23.202,2018,4,19,3,23,23.2016,0.22152,113.390774,103.844182,150.828616,44.858048,59.652355,31,69,231.562821,32.622131,205205.7388,234.669794,30.572747,198807.6603
587025_024,119,14,14,15.2306,-6,17,0.954,170,84,69,252,2018-04-18T18:23:21.741,2018,4,19,3,23,21.74144,0.26208,105.289952,96.838954,131.827318,55.900234,58.502556,41,81,231.189268,30.460044,202163.0492,235.248222,28.054124,199812.678
587026_111,106,14,14,55.1123,-5,32,57.048,293,136,211,431,2018-04-18T18:24:05.761,2018,4,19,3,24,5.76152,0.16536,112.488694,103.843875,118.980704,34.307963,62.960783,38,53,232.59561,35.143918,191382.6012,234.564358,32.598868,188323.2215
587123_014,32,14,15,48.4204,-7,52,31.613,468,75,452,489,2018-04-18T18:24:20.635,2018,4,19,3,24,20.63456,0.23088,99.893543,90.474249,152.259145,46.378119,59.963458,33,64,231.221755,28.777804,201532.8057,234.377598,26.654159,195385.2563
587123_014,120,14,14,40.2913,-7,52,7.476,255,71,203,324,2018-04-18T18:24:20.635,2018,4,19,3,24,20.63456,0.23088,99.893543,90.474249,152.259145,46.378119,59.963458,33,64,231.221755,28.777804,201532.8057,234.377598,26.654159,195385.2563
587133_015,76.5,14,10,23.4871,-7,57,46.375,271,150,80,448,2018-04-18T18:24:20.635,2018,4,19,3,24,20.63456,0.23088,99.893543,90.474249,152.259145,46.378119,59.963458,33,64,231.221755,28.777804,201532.8057,234.377598,26.654159,195385.2563
