,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta
10,572414_094,156.0,9,20,36.1708,-7,14,2.912,206,191,170,240,2018-04-18T13:30:45.465,2018,4,18,22,30,45.46536,0.3432,90.32824699999999,87.906064,39.171275,73.819547,26.381024,60,109,234.56004700000003,26.927944,193357.04,233.87389900000002,25.168036999999998,199671.2148,2018-04-18T13:29:58.001952,2018.0,4.0,18.0,13.0,29.0,58.001952,140.10268304370285,-7.341017118987483,140.19611082206524,-7.133141024918556,235.15683901910336,28.52898354474304,235.23758342763983,28.7452716511654,235.1972112233716,28.63712759795422,233.02863032871454,23.0,238.87679162360115,38.0,235.22256517815046,28.627242663486882,0.027212771860879333,0.025353954778864818,-0.009884934467336848,0.8281403833583779
11,572421_095,156.0,9,16,20.4541,-9,37,14.708,230,178,190,280,2018-04-18T13:30:45.465,2018,4,18,22,30,45.46536,0.3432,90.32824699999999,87.906064,39.171275,73.819547,26.381024,60,109,234.56004700000003,26.927944,193357.04,233.87389900000002,25.168036999999998,199671.2148,2018-04-18T13:29:58.001952,2018.0,4.0,18.0,13.0,29.0,58.001952,139.03116804410178,-9.73958040561109,139.152579075481,-9.47240569842354,234.23590345843093,26.03779222785717,234.33547718128887,26.316588083506716,234.2856903198599,26.17719015568194,233.02863032871454,23.0,238.87679162360115,38.0,234.26976564852686,26.18339882545018,0.017092183516343038,-0.015924671333038987,0.006208669768238195,1.6451752548305383
12,572514_006,81.5,9,20,48.3046,-7,16,10.628,244,218,15,490,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,139.89615818821616,-7.224375102097523,140.52882425406187,-7.318265565986351,235.63752682737731,28.301963696364844,235.0373082628128,28.654553456514318,235.33741754509504,28.47825857643958,226.0,33.57885925137148,242.0,24.748865989181155,235.3152156187092,28.438028554555686,0.045949757300996284,-0.02220192638583285,-0.04023002188389313,1.5383036798220602
13,572514_006,81.5,9,20,48.3046,-7,16,10.628,244,218,15,490,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,139.89615818821616,-7.224375102097523,140.52882425406187,-7.318265565986351,235.63752682737731,28.301963696364844,235.0373082628128,28.654553456514318,235.33741754509504,28.47825857643958,226.0,34.29555666796341,242.0,24.30876096899138,235.3325295953601,28.470427516496443,0.009231335355413903,-0.004887949734921904,-0.007831059943136154,1.5398751674072406
14,572524_007,81.5,9,16,27.4297,-7,5,56.17,247,91,15,490,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,138.80522938219664,-7.0518830847694804,139.4381082059198,-7.147882561295777,236.67029362943245,27.693717220033093,236.07586067199608,28.05080499029972,236.37307715071427,27.87226110516641,226.0,33.57885925137148,242.0,24.748865989181155,236.36544586894217,27.85843317747408,0.015793924330239968,-0.007631281772091825,-0.013827927692329212,2.100890776582146
15,572524_007,81.5,9,16,27.4297,-7,5,56.17,247,91,15,490,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,138.80522938219664,-7.0518830847694804,139.4381082059198,-7.147882561295777,236.67029362943245,27.693717220033093,236.07586067199608,28.05080499029972,236.37307715071427,27.87226110516641,226.0,34.29555666796341,242.0,24.30876096899138,236.3500266611481,27.83533155897597,0.04353293524530685,-0.023050489566173837,-0.03692954619043931,0.9772880706470072
16,572534_007,79.0,9,13,24.3132,-6,58,40.152,491,2,485,498,2018-04-18T13:31:03.817,2018,4,18,22,31,3.8172,0.3276,102.749501,96.47501,136.083626,56.473089,34.594336,53,106,232.22131800000002,30.145471999999998,199118.2736,235.34844700000002,28.419689,196870.6914,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,138.3433137068066,-6.976229002221524,138.36062882042444,-6.979675473137833,237.1057288951959,27.435056900896324,237.0889755025145,27.44434085615376,237.09735219885522,27.439698878525043,226.0,33.57885925137148,242.0,24.748865989181155,237.10361892908819,27.451054230760366,0.012969808487446347,0.006266730232965756,0.01135535223532358,0.1000030622457553
17,572534_007,79.0,9,13,24.3132,-6,58,40.152,491,2,485,498,2018-04-18T13:31:04.251,2018,4,18,22,31,4.25088,0.09984,94.4497,92.500277,134.89774,55.098994999999995,33.057663,20,32,236.35384700000003,27.832946999999997,196320.2591,237.27279,27.259365999999996,195848.1295,2018-04-18T13:31:00.887260,2018.0,4.0,18.0,13.0,31.0,0.88726,138.3433137068066,-6.976229002221524,138.36062882042444,-6.979675473137833,237.1057288951959,27.435056900896324,237.0889755025145,27.44434085615376,237.09735219885522,27.439698878525043,226.0,34.29555666796341,242.0,24.30876096899138,237.06553737266955,27.388727852951497,0.0600851779829535,-0.031814826185666334,-0.0509710255735456,2.9781757849854595
18,572622_107,118.5,9,23,45.2415,-8,53,33.524,393,236,320,460,2018-04-18T13:33:10.308,2018,4,18,22,33,10.30824,0.38688,94.46986,90.779461,67.774863,71.948769,30.181017999999998,64,122,233.419423,28.330595000000002,193373.2813,234.34486800000002,25.890725,201041.678,2018-04-18T13:32:16.602614,2018.0,4.0,18.0,13.0,32.0,16.602614,140.8406523341536,-8.945016550035612,141.02818665646092,-8.844466040697718,233.81272468874195,27.438677189540854,233.73125781382953,27.636718880105175,233.77199125128573,27.537698034823016,229.75180853274347,38.0,235.44132272817205,23.0,233.72668739865276,27.520514240645497,0.04845329550944026,-0.04530385263296921,-0.017183794177519474,1.588632065183829
19,572631_108,119.0,9,18,35.7331,-9,35,12.615,250,158,50,470,2018-04-18T13:33:10.308,2018,4,18,22,33,10.30824,0.38688,94.46986,90.779461,67.774863,71.948769,30.181017999999998,64,122,233.419423,28.330595000000002,193373.2813,234.34486800000002,25.890725,201041.678,2018-04-18T13:32:16.602614,2018.0,4.0,18.0,13.0,32.0,16.602614,139.37928152923308,-9.731336948392123,139.945203865325,-9.42763244802283,234.43032549292187,25.891725046012436,234.19371410693438,26.490520496931072,234.31201979992812,26.191122771471754,229.75180853274347,38.0,235.44132272817205,23.0,234.2411262411441,26.164232777534,0.07582195230299725,-0.0708935587840358,-0.026889993937754042,0.7894518342363587
20,573712_037,82.0,9,33,53.464,-8,52,39.994,250,224,20,470,2018-04-18T13:44:19.598,2018,4,18,22,44,19.59816,0.36816,97.499521,94.2101,107.83051499999999,73.270397,31.743431,62,115,231.94960899999998,28.453614,198713.7292,234.90375699999998,26.749370000000003,202662.4683,2018-04-18T13:44:01.341734,2018.0,4.0,18.0,13.0,44.0,1.341734,143.1651242343341,-8.83506079817044,143.76687130833128,-8.918558975018401,234.4096406715656,27.113391061411498,233.84768227042355,27.446549464316885,234.1286614709946,27.27997026286419,226.0,31.88593541402392,241.40294014910307,23.0,234.09254126896684,27.217359261986477,0.07228282247833234,-0.03612020202774602,-0.06261100087771254,0.6810955688329855
21,573834_083,29.5,9,32,32.4575,-6,59,23.201,409,16,402,420,2018-04-18T13:45:58.178,2018,4,18,22,45,58.17768,0.35568,96.354237,90.809676,134.006757,58.421123,31.772126,54,111,231.89401,27.839161999999998,200151.6481,234.925027,26.246584999999996,198737.2725,2018-04-18T13:45:16.625684,2018.0,4.0,18.0,13.0,45.0,16.625684,143.12596527623472,-6.973394769476159,143.149801931591,-7.015533059478509,236.1170478093916,28.25475664272107,236.06486936618168,28.239835349253223,236.09095858778664,28.247295995987145,226.0,30.93603171856971,241.10397742245675,23.0,235.01491587915538,26.199354990567965,2.3134239283961393,-1.0760427086312632,-2.0479410054191796,43.67739316967473
22,574216_031,80.0,9,41,27.4633,-5,23,52.525,446,17,376,493,2018-04-18T13:49:43.170,2018,4,18,22,49,43.17024,0.2652,103.879729,98.480951,136.553764,56.657164,36.64609,37,83,235.003544,30.912589,197018.6837,237.71737400000004,29.379542999999998,195263.5896,2018-04-18T13:49:28.137517,2018.0,4.0,18.0,13.0,49.0,28.137517,145.27151719372327,-5.381631699586161,145.4268051648452,-5.408860133804711,236.43868499882595,30.162466453735284,236.28586877546127,30.247321814115,236.3622768871436,30.204894133925144,226.0,35.998702395099855,242.0,26.96028215507016,236.33664436875233,30.15951891531739,0.0521146472959381,-0.025632518391262238,-0.04537521860775584,0.41974558939604545
23,574413_083,124.5,9,46,14.5861,-7,53,5.086,124,83,22,220,2018-04-18T13:52:28.312,2018,4,18,22,52,28.311840000000004,0.33696,95.136147,91.56806999999999,63.560103000000005,70.90988,32.247288,51,100,233.986306,28.324440000000003,194747.3779,234.562275,26.044798999999998,201709.7815,2018-04-18T13:51:46.728779,2018.0,4.0,18.0,13.0,51.0,46.728779,146.42463195173633,-7.977269516593478,146.68886219744962,-7.797430702783417,233.95550623842615,28.61907929883216,233.867392969511,28.927104848009947,233.91144960396858,28.773092073421054,231.5417006355414,38.0,235.33156711013092,23.0,233.87526072143743,28.763948671243885,0.037326090368893665,-0.0361888825311496,-0.00914340217716969,1.7841431591319037
24,574422_084,124.5,9,41,40.952,-8,39,21.092,90,60,22,156,2018-04-18T13:52:28.312,2018,4,18,22,52,28.311840000000004,0.33696,95.136147,91.56806999999999,63.560103000000005,70.90988,32.247288,51,100,233.986306,28.324440000000003,194747.3779,234.562275,26.044798999999998,201709.7815,2018-04-18T13:51:46.728779,2018.0,4.0,18.0,13.0,51.0,46.728779,145.3298318171326,-8.717750756081996,145.50873212476267,-8.595856017748638,234.31521831847806,27.3460039577781,234.2580790386816,27.554732161806722,234.2866486785798,27.45036805979241,231.5417006355414,38.0,235.33156711013092,23.0,234.211917592433,27.43148667059258,0.07707945312985641,-0.07473108614681223,-0.018881389199830068,1.1301540938136756
25,574431_084,124.5,9,37,7.2386,-9,25,8.418,58,36,13,95,2018-04-18T13:52:28.312,2018,4,18,22,52,28.311840000000004,0.33696,95.136147,91.56806999999999,63.560103000000005,70.90988,32.247288,51,100,233.986306,28.324440000000003,194747.3779,234.562275,26.044798999999998,201709.7815,2018-04-18T13:51:46.728779,2018.0,4.0,18.0,13.0,51.0,46.728779,144.2195023152886,-9.459167762599034,144.3300437657912,-9.385942626655027,234.6728182790196,26.061595588240266,234.6374184310184,26.18904618050481,234.655118355019,26.125320884372538,231.5417006355414,38.0,235.33156711013092,23.0,234.54872240669619,26.098439121867166,0.10973935927872899,-0.10639594832281318,-0.02688176250537211,1.3433448419127083
26,574511_068,79.0,9,47,50.2422,-9,43,36.373000000000005,422,261,343,488,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,146.85344301498517,-9.706099340201456,147.0478210977635,-9.744002698901296,232.5282166110033,27.424043719288264,232.3366758825396,27.520279133992233,232.43244624677146,27.47216142664025,226.0,30.662858266203614,240.981319310674,23.0,232.39212181450765,27.393324891397214,0.08855088439154815,-0.04032443226381588,-0.07883653524303469,0.41324973561585737
27,574511_069,77.5,9,46,29.8085,-9,39,23.52,172,209,34,310,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,146.4393076989853,-9.615216315446352,146.80910501021148,-9.697688760063997,232.94252410235225,27.22540764158333,232.57168131976616,27.401861902538677,232.7571027110592,27.313634772061004,226.0,30.662858266203614,240.981319310674,23.0,232.71372411428604,27.22882717326026,0.09525771082886494,-0.04337859677315237,-0.08480759880074373,1.6434612965373196
28,574511_070,78.0,9,46,55.5545,-9,40,21.947,252,221,30,460,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,146.43413647379205,-9.609143193826398,147.0101243887282,-9.732076552390351,232.95133314876256,27.22664118356875,232.37721405562252,27.50511488411244,232.66427360219254,27.365878033840595,226.0,30.662858266203614,240.981319310674,23.0,232.61896449196843,27.277296172560032,0.09949704325872938,-0.04530911022411033,-0.08858186128056289,1.2140006325954324
29,574521_069,78.0,9,42,52.7319,-9,27,57.748000000000005,314,66,161,471,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,145.51473779321583,-9.422784234435214,145.9299905048487,-9.510092567500866,233.85371528770048,26.76790910144663,233.44485108892724,26.973758776062837,233.64928318831386,26.870833938754735,226.0,30.662858266203614,240.981319310674,23.0,233.6004133900697,26.77529073193685,0.10731617561892172,-0.04886979824416926,-0.09554320681788653,0.3657305466008646
30,574521_070,78.0,9,41,35.8371,-9,23,52.856,75,15,18,126,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,145.3228939774261,-9.381758384973672,145.46769081447,-9.412529156726471,234.04255613570334,26.672757987460546,233.9002030763843,26.74475276837117,233.9713796060438,26.708755377915857,226.0,30.662858266203614,240.981319310674,23.0,233.92142655580292,26.61109435246,0.10969495485872016,-0.049953050240873154,-0.09766102545585653,0.2615658787638135
31,574534_069,130.0,9,38,34.5451,-7,10,7.296,320,153,281,353,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,144.5916376480659,-7.211583997971371,144.6881787342692,-7.132403134801784,236.28671987288655,27.791608499004017,236.26817157912572,27.91479767588709,236.27744572600614,27.853203087445554,226.0,30.662858266203614,240.981319310674,23.0,235.28529133543753,25.9134853980096,2.178732440992999,-0.9921543905686008,-1.9397176894359554,54.34795220427048
32,574542_069,78.0,9,32,41.0605,-8,54,59.707,47,271,8,73,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33071999999999996,97.38238299999999,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640798999999998,203497.8169,234.89222999999998,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018.0,4.0,18.0,13.0,52.0,49.813484,143.1191512363459,-8.904939541596017,143.2057089983666,-8.924348590488327,236.1907289370584,25.55877600709999,236.10670646482987,25.602883527545952,236.14871770094413,25.58082976732297,226.0,30.662858266203614,240.981319310674,23.0,236.1045337421827,25.494447640495213,0.09702625442177568,-0.04418395876143677,-0.08638212682775759,0.6077045270121282
33,574932_008,113.5,9,37,45.5236,-8,41,8.286,173,88,17,320,2018-04-18T13:57:05.430,2018,4,18,22,57,5.43024,0.40248,88.530159,83.220348,129.285349,53.914395999999996,22.676573,68,98,232.472043,26.337574,193265.6659,234.79965099999998,24.703810999999998,192356.9683,2018-04-18T13:57:01.320396,2018.0,4.0,18.0,13.0,57.0,1.320396,144.23049712792826,-8.773755111904075,144.63717117126998,-8.602748677257615,236.24149013476023,25.695495374487923,236.04392874152285,26.094577990162257,236.14270943814154,25.89503668232509,226.0,30.880342536544447,237.22705577908235,23.0,235.13926296535206,24.465435180983402,1.7466153773490192,-1.0034464727894772,-1.4296015013416898,28.59753964388139
34,575431_053,84.0,9,44,13.6065,-9,43,14.402999999999999,168,264,64,277,2018-04-18T14:02:55.386,2018,4,18,23,2,55.3864,0.32136,93.84087099999999,87.686737,151.67451599999998,49.459437,31.271178000000003,57,82,232.15504700000002,27.065155999999998,199840.0201,234.48956099999998,25.649463,195922.8927,2018-04-18T14:02:28.960049,2018.0,4.0,18.0,14.0,2.0,28.960049,145.9169175933308,-9.705291504517941,146.20308416558066,-9.736775723459568,235.28585933537715,25.22483544107433,235.0322476204773,25.39211715172717,235.15905347792722,25.308476296400748,226.0,30.79769174515775,238.85859331560928,23.0,235.13023163134463,25.260948333521156,0.055584225243445425,-0.028821846582587796,-0.04752796287959171,2.175346267340167
35,575441_054,83.5,9,40,16.1533,-9,36,8.024,247,182,60,460,2018-04-18T14:02:55.386,2018,4,18,23,2,55.3864,0.32136,93.84087099999999,87.686737,151.67451599999998,49.459437,31.271178000000003,57,82,232.15504700000002,27.065155999999998,199840.0201,234.48956099999998,25.649463,195922.8927,2018-04-18T14:02:28.960049,2018.0,4.0,18.0,14.0,2.0,28.960049,144.81679921738552,-9.571689473486165,145.3524805326397,-9.63694975881219,236.26257196826853,24.584988930760613,235.7883316745631,24.897585746556217,236.0254518214158,24.741287338658417,226.0,30.79769174515775,238.85859331560928,23.0,236.0151579339326,24.724312454665977,0.019852224209727244,-0.010293887483186381,-0.016974883992439516,2.1575785892255777
36,575516_115,83.5,9,53,14.2321,-5,42,38.718,209,256,50,347,2018-04-18T14:04:28.837,2018,4,18,23,4,28.836640000000003,0.30576,101.943445,96.778423,139.477794,41.136052,21.512439999999998,45,92,232.446946,29.315471000000002,202350.371,233.841881,28.015082,199924.7313,2018-04-18T14:03:31.829251,2018.0,4.0,18.0,14.0,3.0,31.829251,148.09810806433617,-5.686653180906513,148.49257437811877,-5.7316631109672596,236.7866375799061,29.46594290417453,236.42070862643865,29.700083176463174,236.60367310317238,29.583013040318853,226.0,35.32545545231784,239.2215892332056,23.0,234.53749692030664,27.366613583198074,3.0301007528078916,-2.066176182865746,-2.2163994571207795,10.377798814534035
37,575526_116,83.5,9,49,14.3148,-5,36,2.9360000000000004,275,176,1,500,2018-04-18T14:04:28.837,2018,4,18,23,4,28.836640000000003,0.30576,101.943445,96.778423,139.477794,41.136052,21.512439999999998,45,92,232.446946,29.315471000000002,202350.371,233.841881,28.015082,199924.7313,2018-04-18T14:03:31.829251,2018.0,4.0,18.0,14.0,3.0,31.829251,146.94592201192071,-5.558704452293608,147.60843036079794,-5.635556156197239,237.84217767056558,28.772500613297353,237.2345713312487,29.17009604805549,237.53837450090714,28.971298330676422,226.0,35.32545545231784,239.2215892332056,23.0,235.34270017655226,26.615985448420453,3.220013122947202,-2.195674324354883,-2.3553128822559692,9.791741686795513
38,575913_115,96.0,9,59,54.0288,-7,56,5.854,239,122,40,400,2018-04-18T14:08:53.500,2018,4,18,23,8,53.5,0.30888000000000004,96.084246,92.899141,76.3377,70.79945500000001,32.478218,51,98,233.434391,28.598330999999998,195029.4669,234.63063599999998,26.588315,200946.1644,2018-04-18T14:07:55.732803,2018.0,4.0,18.0,14.0,7.0,55.732803,149.70990753662653,-7.9620815468958295,150.1902237376285,-7.912951308439852,234.60866397682804,28.127772079691233,234.24282874494227,28.481287077796754,234.42574636088517,28.304529578743995,227.83906263798457,38.0,236.76619306878695,23.0,233.8228033805682,27.945692870235526,0.7016437991507636,-0.6029429803169819,-0.3588367085084698,15.222547559327515
39,575923_115,96.0,9,55,36.4622,-8,2,41.565,235,206,40,450,2018-04-18T14:08:53.500,2018,4,18,23,8,53.5,0.30888000000000004,96.084246,92.899141,76.3377,70.79945500000001,32.478218,51,98,233.434391,28.598330999999998,195029.4669,234.63063599999998,26.588315,200946.1644,2018-04-18T14:07:55.732803,2018.0,4.0,18.0,14.0,7.0,55.732803,148.61725848484565,-8.0709996580848,149.1650108234831,-8.015839277924957,235.4322283454588,27.320877966044463,235.02165111538784,27.726621259595674,235.22693973042334,27.52374961282007,227.83906263798457,38.0,236.76619306878695,23.0,234.3754958794051,27.017019591983775,0.9908238720648244,-0.8514438510182458,-0.5067300208362937,14.580624484714665
40,576013_041,135.5,9,59,40.2491,-7,54,58.70399999999999,196,108,110,260,2018-04-18T14:09:18.566,2018,4,18,23,9,18.56608,0.2652,111.53641699999999,109.190478,55.435297999999996,79.536854,48.556364,51,86,234.28739199999998,32.428996999999995,202910.7462,234.428375,29.977078999999996,212385.9846,2018-04-18T14:08:58.608107,2018.0,4.0,18.0,14.0,8.0,58.608107,149.80259570331617,-8.03189126018322,150.00328674961733,-7.830302044283867,234.69776079895996,27.96335236465528,234.6828511893567,28.24615135017558,234.69030599415834,28.10475185741543,233.96706451924862,38.0,234.82955054039618,23.0,234.53654043672816,28.09591048116093,0.15401953313098488,-0.1537655574301766,-0.008841376254498101,0.27290049798093513
41,576022_041,135.0,9,56,0.2479,-8,50,9.35,329,198,264,384,2018-04-18T14:09:18.566,2018,4,18,23,9,18.56608,0.2652,111.53641699999999,109.190478,55.435297999999996,79.536854,48.556364,51,86,234.28739199999998,32.428996999999995,202910.7462,234.428375,29.977078999999996,212385.9846,2018-04-18T14:08:58.608107,2018.0,4.0,18.0,14.0,8.0,58.608107,148.91409691072602,-8.921881402934163,149.07455317476698,-8.763160419113955,234.76178831421487,26.713909764352557,234.74919082239214,26.937971800903618,234.75548956830352,26.825940782628088,233.96706451924862,38.0,234.82955054039618,23.0,234.61004337676246,26.817577762159203,0.1456864260841077,-0.14544619154105476,-0.008363020468884486,0.07286443858626095
42,576031_041,135.5,9,52,26.8671,-9,43,10.888,486,262,475,494,2018-04-18T14:09:18.566,2018,4,18,23,9,18.56608,0.2652,111.53641699999999,109.190478,55.435297999999996,79.536854,48.556364,51,86,234.28739199999998,32.428996999999995,202910.7462,234.428375,29.977078999999996,212385.9846,2018-04-18T14:08:58.608107,2018.0,4.0,18.0,14.0,8.0,58.608107,148.09707129430228,-9.734392993000776,148.12276323004536,-9.708998838066544,234.81934486720337,25.57045597737046,234.81750475399286,25.60628002635879,234.81842481059812,25.588368001864623,233.96706451924862,38.0,234.82955054039618,23.0,234.68117555808203,25.580476297750753,0.13747594811473376,-0.1372492525160851,-0.00789170411387019,0.3503994530433993
43,576526_116,121.5,10,2,33.38,-5,25,16.436,329,42,290,380,2018-04-18T14:15:24.289,2018,4,18,23,15,24.289360000000002,0.30888000000000004,93.779647,87.435571,149.005737,49.164035999999996,31.986363,47,98,231.915092,27.185578000000003,198947.419,234.248009,25.673388,195214.1994,2018-04-18T14:14:25.850570,2018.0,4.0,18.0,14.0,14.0,25.85057,150.58715449489884,-5.452635043276256,150.70698073470078,-5.380176236139573,237.17355058440913,29.47120332735981,237.13059403502638,29.6056797552974,237.15207230971777,29.538441541328602,226.0,31.0197233945768,238.37235336995084,23.0,234.52878512402003,25.49138973474585,4.822889588598379,-2.623287185697734,-4.0470518065827505,39.33348110742232
44,576712_067,90.5,10,6,25.3092,-8,51,30.474,241,214,40,460,2018-04-18T14:17:04.607,2018,4,18,23,17,4.60672,0.46799999999999997,99.435383,91.433195,162.972156,41.276,23.004576999999998,82,149,231.614375,29.128346999999998,198551.4462,233.79748500000002,27.463575,192366.1972,2018-04-18T14:16:31.608080,2018.0,4.0,18.0,14.0,16.0,31.60808,151.33685983916322,-8.86054293845866,151.898323410107,-8.855965043377065,234.37120937833328,27.10982909244441,233.90855306388727,27.482324682763583,234.13988122111027,27.296076887603995,226.0,33.40969530471202,239.65082420696058,23.0,234.0947481539221,27.23689133528263,0.07443066140642271,-0.04513306718817489,-0.059185552321366686,1.5103471145198273
45,576722_067,90.5,10,2,9.9806,-8,52,10.624,264,224,70,470,2018-04-18T14:17:04.607,2018,4,18,23,17,4.60672,0.46799999999999997,99.435383,91.433195,162.972156,41.276,23.004576999999998,82,149,231.614375,29.128346999999998,198551.4462,233.79748500000002,27.463575,192366.1972,2018-04-18T14:16:31.608080,2018.0,4.0,18.0,14.0,16.0,31.60808,150.28208560031408,-8.872113946407287,150.81745790124967,-8.866832225611448,235.228123924917,26.402165279487317,234.7943534285792,26.76182845137618,235.01123867674812,26.581996865431748,226.0,33.40969530471202,239.65082420696058,23.0,234.99002635142273,26.554179939425577,0.03498205422989221,-0.021212325325393522,-0.027816926006170917,2.3359898636633805
46,577044_018,83.0,9,59,39.0618,-7,18,12.385,199,265,106,291,2018-04-18T14:20:00.634,2018,4,18,23,20,0.634,0.36504000000000003,102.00961099999999,95.54140600000001,150.46619099999998,49.771512,27.585935,67,117,232.036833,29.919964,198980.3513,234.558346,28.461021000000002,194754.9957,2018-04-18T14:19:52.029440,2018.0,4.0,18.0,14.0,19.0,52.02944,149.78893444106828,-7.287402268161094,150.03529670593983,-7.319320213120569,237.5129884741532,26.662503197562167,237.29003869469784,26.80771110108977,237.40151358442552,26.73510714932597,226.0,33.41286498743057,242.0,24.155293045505232,237.43656564978716,26.795688157964538,0.06999075577376586,0.03505206536163996,0.06058100863856808,3.022727770754262
47,577044_019,83.5,9,58,45.0645,-7,16,25.784000000000002,30,244,14,61,2018-04-18T14:20:00.634,2018,4,18,23,20,0.634,0.36504000000000003,102.00961099999999,95.54140600000001,150.46619099999998,49.771512,27.585935,67,117,232.036833,29.919964,198980.3513,234.558346,28.461021000000002,194754.9957,2018-04-18T14:19:52.029440,2018.0,4.0,18.0,14.0,19.0,52.02944,149.66647589267512,-7.271246333329877,149.7290267476722,-7.278833553454584,237.62379468410387,26.590361148393598,237.56772899309328,26.627706508252615,237.59576183859858,26.609033828323106,226.0,33.41286498743057,242.0,24.155293045505232,237.6367446090217,26.6798649631912,0.08183298319293811,0.04098277042311338,0.07083113486809367,3.6139873607256416
